Fri Aug 21 2015 16:32:33 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 16:48:57 GMT+0800 (Malay Peninsula Standard Time),,s8w74,focus,
Fri Aug 21 2015 16:49:12 GMT+0800 (Malay Peninsula Standard Time),,s8w75,focus,
Fri Aug 21 2015 16:49:13 GMT+0800 (Malay Peninsula Standard Time),,s8w76,focus,
Fri Aug 21 2015 16:49:13 GMT+0800 (Malay Peninsula Standard Time),,s8w77,focus,
Fri Aug 21 2015 16:49:14 GMT+0800 (Malay Peninsula Standard Time),,s8w78,focus,
Fri Aug 21 2015 16:49:16 GMT+0800 (Malay Peninsula Standard Time),,s8w79,focus,
Fri Aug 21 2015 16:49:18 GMT+0800 (Malay Peninsula Standard Time),,s8w80,focus,
Fri Aug 21 2015 16:49:19 GMT+0800 (Malay Peninsula Standard Time),,s8w81,focus,
Fri Aug 21 2015 16:49:20 GMT+0800 (Malay Peninsula Standard Time),,s8w82,focus,
Fri Aug 21 2015 16:49:22 GMT+0800 (Malay Peninsula Standard Time),,s8w83,focus,
Fri Aug 21 2015 16:49:23 GMT+0800 (Malay Peninsula Standard Time),,s8w84,focus,
Fri Aug 21 2015 16:49:27 GMT+0800 (Malay Peninsula Standard Time),,s8w83,focus,
Fri Aug 21 2015 16:49:28 GMT+0800 (Malay Peninsula Standard Time),,s8w82,focus,
Fri Aug 21 2015 16:49:28 GMT+0800 (Malay Peninsula Standard Time),,s8w81,focus,
Fri Aug 21 2015 16:49:29 GMT+0800 (Malay Peninsula Standard Time),,s8w82,focus,
Fri Aug 21 2015 16:49:30 GMT+0800 (Malay Peninsula Standard Time),,s8w82,label,"V"
Fri Aug 21 2015 16:49:37 GMT+0800 (Malay Peninsula Standard Time),,s8w83,focus,
Fri Aug 21 2015 16:49:37 GMT+0800 (Malay Peninsula Standard Time),,s8w84,focus,
Fri Aug 21 2015 16:49:37 GMT+0800 (Malay Peninsula Standard Time),,s8w85,focus,
Fri Aug 21 2015 16:49:38 GMT+0800 (Malay Peninsula Standard Time),,s8w86,focus,
Fri Aug 21 2015 16:50:02 GMT+0800 (Malay Peninsula Standard Time),,s8w87,focus,
Fri Aug 21 2015 16:50:02 GMT+0800 (Malay Peninsula Standard Time),,s8w88,focus,
Fri Aug 21 2015 16:50:03 GMT+0800 (Malay Peninsula Standard Time),,s8w89,focus,
Fri Aug 21 2015 16:50:04 GMT+0800 (Malay Peninsula Standard Time),,s8w90,focus,
Fri Aug 21 2015 16:50:05 GMT+0800 (Malay Peninsula Standard Time),,s8w91,focus,
Fri Aug 21 2015 16:50:06 GMT+0800 (Malay Peninsula Standard Time),,s8w92,focus,
Fri Aug 21 2015 16:50:06 GMT+0800 (Malay Peninsula Standard Time),,s8w93,focus,
Fri Aug 21 2015 16:50:06 GMT+0800 (Malay Peninsula Standard Time),,s8w94,focus,
Fri Aug 21 2015 16:50:08 GMT+0800 (Malay Peninsula Standard Time),,s8w95,focus,
Fri Aug 21 2015 16:50:08 GMT+0800 (Malay Peninsula Standard Time),,s8w96,focus,
Fri Aug 21 2015 16:50:10 GMT+0800 (Malay Peninsula Standard Time),,s8w95,focus,
Fri Aug 21 2015 16:50:12 GMT+0800 (Malay Peninsula Standard Time),,s8w95,label,","
Fri Aug 21 2015 16:50:13 GMT+0800 (Malay Peninsula Standard Time),,s8w96,focus,
Fri Aug 21 2015 16:50:13 GMT+0800 (Malay Peninsula Standard Time),,s8w97,focus,
Fri Aug 21 2015 16:50:13 GMT+0800 (Malay Peninsula Standard Time),,s9w1,focus,
Fri Aug 21 2015 16:50:18 GMT+0800 (Malay Peninsula Standard Time),,s9w2,focus,
Fri Aug 21 2015 16:50:18 GMT+0800 (Malay Peninsula Standard Time),,s9w3,focus,
Fri Aug 21 2015 16:50:18 GMT+0800 (Malay Peninsula Standard Time),,s9w4,focus,
Fri Aug 21 2015 16:50:20 GMT+0800 (Malay Peninsula Standard Time),,s9w5,focus,
Fri Aug 21 2015 16:50:20 GMT+0800 (Malay Peninsula Standard Time),,s9w6,focus,
Fri Aug 21 2015 16:50:22 GMT+0800 (Malay Peninsula Standard Time),,s9w6,label,"^"
Fri Aug 21 2015 16:50:22 GMT+0800 (Malay Peninsula Standard Time),,s9w7,focus,
Fri Aug 21 2015 16:50:23 GMT+0800 (Malay Peninsula Standard Time),,s9w8,focus,
Fri Aug 21 2015 16:50:23 GMT+0800 (Malay Peninsula Standard Time),,s9w9,focus,
Fri Aug 21 2015 16:50:30 GMT+0800 (Malay Peninsula Standard Time),,s9w10,focus,
Fri Aug 21 2015 16:50:30 GMT+0800 (Malay Peninsula Standard Time),,s9w11,focus,
Fri Aug 21 2015 16:50:31 GMT+0800 (Malay Peninsula Standard Time),,s9w12,focus,
Fri Aug 21 2015 16:50:35 GMT+0800 (Malay Peninsula Standard Time),,s9w12,label,"V"
Fri Aug 21 2015 16:50:35 GMT+0800 (Malay Peninsula Standard Time),,s9w13,focus,
Fri Aug 21 2015 16:50:37 GMT+0800 (Malay Peninsula Standard Time),,s9w14,focus,
Fri Aug 21 2015 16:50:37 GMT+0800 (Malay Peninsula Standard Time),,s9w15,focus,
Fri Aug 21 2015 16:50:38 GMT+0800 (Malay Peninsula Standard Time),,s9w16,focus,
Fri Aug 21 2015 16:50:39 GMT+0800 (Malay Peninsula Standard Time),,s9w17,focus,
Fri Aug 21 2015 16:50:41 GMT+0800 (Malay Peninsula Standard Time),,s9w17,label,"^"
Fri Aug 21 2015 16:50:42 GMT+0800 (Malay Peninsula Standard Time),,s9w18,focus,
Fri Aug 21 2015 16:50:43 GMT+0800 (Malay Peninsula Standard Time),,s9w19,focus,
Fri Aug 21 2015 16:50:44 GMT+0800 (Malay Peninsula Standard Time),,s9w20,focus,
Fri Aug 21 2015 16:50:44 GMT+0800 (Malay Peninsula Standard Time),,s9w21,focus,
Fri Aug 21 2015 16:50:44 GMT+0800 (Malay Peninsula Standard Time),,s9w22,focus,
Fri Aug 21 2015 16:50:46 GMT+0800 (Malay Peninsula Standard Time),,s9w23,focus,
Fri Aug 21 2015 16:50:46 GMT+0800 (Malay Peninsula Standard Time),,s9w24,focus,
Fri Aug 21 2015 16:50:47 GMT+0800 (Malay Peninsula Standard Time),,s9w25,focus,
Fri Aug 21 2015 16:50:48 GMT+0800 (Malay Peninsula Standard Time),,s9w26,focus,
Fri Aug 21 2015 16:50:48 GMT+0800 (Malay Peninsula Standard Time),,s9w27,focus,
Fri Aug 21 2015 16:50:48 GMT+0800 (Malay Peninsula Standard Time),,s9w28,focus,
Fri Aug 21 2015 16:50:49 GMT+0800 (Malay Peninsula Standard Time),,s9w29,focus,
Fri Aug 21 2015 16:50:49 GMT+0800 (Malay Peninsula Standard Time),,s9w30,focus,
Fri Aug 21 2015 16:50:50 GMT+0800 (Malay Peninsula Standard Time),,s9w31,focus,
Fri Aug 21 2015 16:50:51 GMT+0800 (Malay Peninsula Standard Time),,s9w32,focus,
Fri Aug 21 2015 16:50:52 GMT+0800 (Malay Peninsula Standard Time),,s9w33,focus,
Fri Aug 21 2015 16:50:53 GMT+0800 (Malay Peninsula Standard Time),,s9w34,focus,
Fri Aug 21 2015 16:50:53 GMT+0800 (Malay Peninsula Standard Time),,s9w35,focus,
Fri Aug 21 2015 16:50:53 GMT+0800 (Malay Peninsula Standard Time),,s9w36,focus,
Fri Aug 21 2015 16:50:54 GMT+0800 (Malay Peninsula Standard Time),,s9w37,focus,
Fri Aug 21 2015 16:50:55 GMT+0800 (Malay Peninsula Standard Time),,s9w38,focus,
Fri Aug 21 2015 16:50:55 GMT+0800 (Malay Peninsula Standard Time),,s9w39,focus,
Fri Aug 21 2015 16:50:56 GMT+0800 (Malay Peninsula Standard Time),,s9w40,focus,
Fri Aug 21 2015 16:50:56 GMT+0800 (Malay Peninsula Standard Time),,s9w41,focus,
Fri Aug 21 2015 16:50:57 GMT+0800 (Malay Peninsula Standard Time),,s9w42,focus,
Fri Aug 21 2015 16:50:58 GMT+0800 (Malay Peninsula Standard Time),,s9w43,focus,
Fri Aug 21 2015 16:50:58 GMT+0800 (Malay Peninsula Standard Time),,s9w44,focus,
Fri Aug 21 2015 16:50:58 GMT+0800 (Malay Peninsula Standard Time),,s9w45,focus,
Fri Aug 21 2015 16:50:59 GMT+0800 (Malay Peninsula Standard Time),,s9w46,focus,
Fri Aug 21 2015 16:50:59 GMT+0800 (Malay Peninsula Standard Time),,s9w47,focus,
Fri Aug 21 2015 16:51:00 GMT+0800 (Malay Peninsula Standard Time),,s9w48,focus,
Fri Aug 21 2015 16:51:00 GMT+0800 (Malay Peninsula Standard Time),,s9w49,focus,
Fri Aug 21 2015 16:51:01 GMT+0800 (Malay Peninsula Standard Time),,s9w50,focus,
Fri Aug 21 2015 16:51:01 GMT+0800 (Malay Peninsula Standard Time),,s9w51,focus,
Fri Aug 21 2015 16:51:01 GMT+0800 (Malay Peninsula Standard Time),,s9w52,focus,
Fri Aug 21 2015 16:51:04 GMT+0800 (Malay Peninsula Standard Time),,s9w51,focus,
Fri Aug 21 2015 16:51:10 GMT+0800 (Malay Peninsula Standard Time),,s9w51,label,"N"
Fri Aug 21 2015 16:51:13 GMT+0800 (Malay Peninsula Standard Time),,s9w51,label,"R"
Fri Aug 21 2015 16:51:13 GMT+0800 (Malay Peninsula Standard Time),,s9w52,focus,
Fri Aug 21 2015 16:51:15 GMT+0800 (Malay Peninsula Standard Time),,s9w53,focus,
Fri Aug 21 2015 16:51:16 GMT+0800 (Malay Peninsula Standard Time),,s9w54,focus,
Fri Aug 21 2015 16:51:17 GMT+0800 (Malay Peninsula Standard Time),,s9w55,focus,
Fri Aug 21 2015 16:51:18 GMT+0800 (Malay Peninsula Standard Time),,s9w56,focus,
Fri Aug 21 2015 16:51:18 GMT+0800 (Malay Peninsula Standard Time),,s9w57,focus,
Fri Aug 21 2015 16:51:18 GMT+0800 (Malay Peninsula Standard Time),,s9w58,focus,
Fri Aug 21 2015 16:51:19 GMT+0800 (Malay Peninsula Standard Time),,s9w59,focus,
Fri Aug 21 2015 16:51:19 GMT+0800 (Malay Peninsula Standard Time),,s9w60,focus,
Fri Aug 21 2015 16:51:20 GMT+0800 (Malay Peninsula Standard Time),,s9w61,focus,
Fri Aug 21 2015 16:51:20 GMT+0800 (Malay Peninsula Standard Time),,s9w62,focus,
Fri Aug 21 2015 16:51:21 GMT+0800 (Malay Peninsula Standard Time),,s9w63,focus,
Fri Aug 21 2015 16:51:21 GMT+0800 (Malay Peninsula Standard Time),,s9w64,focus,
Fri Aug 21 2015 16:51:26 GMT+0800 (Malay Peninsula Standard Time),,s9w64,label,"^"
Fri Aug 21 2015 16:51:26 GMT+0800 (Malay Peninsula Standard Time),,s9w65,focus,
Fri Aug 21 2015 16:51:27 GMT+0800 (Malay Peninsula Standard Time),,s9w66,focus,
Fri Aug 21 2015 16:51:27 GMT+0800 (Malay Peninsula Standard Time),,s9w67,focus,
Fri Aug 21 2015 16:51:28 GMT+0800 (Malay Peninsula Standard Time),,s9w68,focus,
Fri Aug 21 2015 16:51:30 GMT+0800 (Malay Peninsula Standard Time),,s9w69,focus,
Fri Aug 21 2015 16:51:31 GMT+0800 (Malay Peninsula Standard Time),,s9w70,focus,
Fri Aug 21 2015 16:51:32 GMT+0800 (Malay Peninsula Standard Time),,s9w71,focus,
Fri Aug 21 2015 16:51:32 GMT+0800 (Malay Peninsula Standard Time),,s9w72,focus,
Fri Aug 21 2015 16:51:33 GMT+0800 (Malay Peninsula Standard Time),,s9w73,focus,
Fri Aug 21 2015 16:51:33 GMT+0800 (Malay Peninsula Standard Time),,s9w74,focus,
Fri Aug 21 2015 16:51:36 GMT+0800 (Malay Peninsula Standard Time),,s9w74,label,"^"
Fri Aug 21 2015 16:51:39 GMT+0800 (Malay Peninsula Standard Time),,s9w75,focus,
Fri Aug 21 2015 16:51:39 GMT+0800 (Malay Peninsula Standard Time),,s9w76,focus,
Fri Aug 21 2015 16:51:40 GMT+0800 (Malay Peninsula Standard Time),,s9w77,focus,
Fri Aug 21 2015 16:51:41 GMT+0800 (Malay Peninsula Standard Time),,s9w78,focus,
Fri Aug 21 2015 16:51:42 GMT+0800 (Malay Peninsula Standard Time),,s9w79,focus,
Fri Aug 21 2015 16:51:42 GMT+0800 (Malay Peninsula Standard Time),,s9w80,focus,
Fri Aug 21 2015 16:51:43 GMT+0800 (Malay Peninsula Standard Time),,s9w81,focus,
Fri Aug 21 2015 16:51:43 GMT+0800 (Malay Peninsula Standard Time),,s9w82,focus,
Fri Aug 21 2015 16:51:44 GMT+0800 (Malay Peninsula Standard Time),,s9w83,focus,
Fri Aug 21 2015 16:51:45 GMT+0800 (Malay Peninsula Standard Time),,s9w84,focus,
Fri Aug 21 2015 16:51:46 GMT+0800 (Malay Peninsula Standard Time),,s9w85,focus,
Fri Aug 21 2015 16:51:46 GMT+0800 (Malay Peninsula Standard Time),,s9w86,focus,
Fri Aug 21 2015 16:51:47 GMT+0800 (Malay Peninsula Standard Time),,s9w87,focus,
Fri Aug 21 2015 16:51:47 GMT+0800 (Malay Peninsula Standard Time),,s9w88,focus,
Fri Aug 21 2015 16:51:48 GMT+0800 (Malay Peninsula Standard Time),,s9w89,focus,
Fri Aug 21 2015 16:51:48 GMT+0800 (Malay Peninsula Standard Time),,s9w90,focus,
Fri Aug 21 2015 16:51:49 GMT+0800 (Malay Peninsula Standard Time),,s9w91,focus,
Fri Aug 21 2015 16:51:50 GMT+0800 (Malay Peninsula Standard Time),,s9w92,focus,
Fri Aug 21 2015 16:51:51 GMT+0800 (Malay Peninsula Standard Time),,s9w93,focus,
Fri Aug 21 2015 16:51:54 GMT+0800 (Malay Peninsula Standard Time),,s9w94,focus,
Fri Aug 21 2015 16:51:55 GMT+0800 (Malay Peninsula Standard Time),,s9w95,focus,
Fri Aug 21 2015 16:51:59 GMT+0800 (Malay Peninsula Standard Time),,s9w96,focus,
Fri Aug 21 2015 16:52:00 GMT+0800 (Malay Peninsula Standard Time),,s9w97,focus,
Fri Aug 21 2015 16:52:00 GMT+0800 (Malay Peninsula Standard Time),,s9w98,focus,
Fri Aug 21 2015 16:52:01 GMT+0800 (Malay Peninsula Standard Time),,s9w99,focus,
Fri Aug 21 2015 16:52:04 GMT+0800 (Malay Peninsula Standard Time),,s9w100,focus,
Fri Aug 21 2015 16:52:05 GMT+0800 (Malay Peninsula Standard Time),,s9w101,focus,
Fri Aug 21 2015 16:52:05 GMT+0800 (Malay Peninsula Standard Time),,s9w102,focus,
Fri Aug 21 2015 16:52:06 GMT+0800 (Malay Peninsula Standard Time),,s9w103,focus,
Fri Aug 21 2015 16:52:07 GMT+0800 (Malay Peninsula Standard Time),,s9w104,focus,
Fri Aug 21 2015 16:52:07 GMT+0800 (Malay Peninsula Standard Time),,s9w105,focus,
Fri Aug 21 2015 16:52:07 GMT+0800 (Malay Peninsula Standard Time),,s9w106,focus,
Fri Aug 21 2015 16:52:08 GMT+0800 (Malay Peninsula Standard Time),,s9w107,focus,
Fri Aug 21 2015 16:52:09 GMT+0800 (Malay Peninsula Standard Time),,s9w108,focus,
Fri Aug 21 2015 16:52:09 GMT+0800 (Malay Peninsula Standard Time),,s9w109,focus,
Fri Aug 21 2015 16:52:10 GMT+0800 (Malay Peninsula Standard Time),,s9w110,focus,
Fri Aug 21 2015 16:52:10 GMT+0800 (Malay Peninsula Standard Time),,s9w111,focus,
Fri Aug 21 2015 16:52:10 GMT+0800 (Malay Peninsula Standard Time),,s9w112,focus,
Fri Aug 21 2015 16:52:11 GMT+0800 (Malay Peninsula Standard Time),,s9w113,focus,
Fri Aug 21 2015 16:52:12 GMT+0800 (Malay Peninsula Standard Time),,s9w114,focus,
Fri Aug 21 2015 16:52:12 GMT+0800 (Malay Peninsula Standard Time),,s9w115,focus,
Fri Aug 21 2015 16:52:14 GMT+0800 (Malay Peninsula Standard Time),,s9w116,focus,
Fri Aug 21 2015 16:52:16 GMT+0800 (Malay Peninsula Standard Time),,s9w117,focus,
Fri Aug 21 2015 16:52:17 GMT+0800 (Malay Peninsula Standard Time),,s9w116,focus,
Fri Aug 21 2015 16:52:18 GMT+0800 (Malay Peninsula Standard Time),,s9w115,focus,
Fri Aug 21 2015 16:52:19 GMT+0800 (Malay Peninsula Standard Time),,s9w114,focus,
Fri Aug 21 2015 16:52:21 GMT+0800 (Malay Peninsula Standard Time),,s9w115,focus,
Fri Aug 21 2015 16:52:22 GMT+0800 (Malay Peninsula Standard Time),,s9w116,focus,
Fri Aug 21 2015 16:52:22 GMT+0800 (Malay Peninsula Standard Time),,s9w117,focus,
Fri Aug 21 2015 16:52:24 GMT+0800 (Malay Peninsula Standard Time),,s9w118,focus,
Fri Aug 21 2015 16:52:24 GMT+0800 (Malay Peninsula Standard Time),,s9w119,focus,
Fri Aug 21 2015 16:52:25 GMT+0800 (Malay Peninsula Standard Time),,s9w120,focus,
Fri Aug 21 2015 16:52:26 GMT+0800 (Malay Peninsula Standard Time),,s9w121,focus,
Fri Aug 21 2015 16:52:27 GMT+0800 (Malay Peninsula Standard Time),,s9w122,focus,
Fri Aug 21 2015 16:52:28 GMT+0800 (Malay Peninsula Standard Time),,s9w123,focus,
Fri Aug 21 2015 16:52:29 GMT+0800 (Malay Peninsula Standard Time),,s9w124,focus,
Fri Aug 21 2015 16:52:31 GMT+0800 (Malay Peninsula Standard Time),,s9w125,focus,
Fri Aug 21 2015 16:52:31 GMT+0800 (Malay Peninsula Standard Time),,s9w126,focus,
Fri Aug 21 2015 16:52:32 GMT+0800 (Malay Peninsula Standard Time),,s9w127,focus,
Fri Aug 21 2015 16:52:35 GMT+0800 (Malay Peninsula Standard Time),,s9w128,focus,
Fri Aug 21 2015 16:52:35 GMT+0800 (Malay Peninsula Standard Time),,s9w129,focus,
Fri Aug 21 2015 16:52:35 GMT+0800 (Malay Peninsula Standard Time),,s9w130,focus,
Fri Aug 21 2015 16:52:36 GMT+0800 (Malay Peninsula Standard Time),,s9w131,focus,
Fri Aug 21 2015 16:52:36 GMT+0800 (Malay Peninsula Standard Time),,s9w132,focus,
Fri Aug 21 2015 16:52:37 GMT+0800 (Malay Peninsula Standard Time),,s9w133,focus,
Fri Aug 21 2015 16:52:37 GMT+0800 (Malay Peninsula Standard Time),,s9w134,focus,
Fri Aug 21 2015 16:52:38 GMT+0800 (Malay Peninsula Standard Time),,s9w135,focus,
Fri Aug 21 2015 16:52:39 GMT+0800 (Malay Peninsula Standard Time),,s9w136,focus,
Fri Aug 21 2015 16:52:39 GMT+0800 (Malay Peninsula Standard Time),,s9w137,focus,
Fri Aug 21 2015 16:52:39 GMT+0800 (Malay Peninsula Standard Time),,s9w138,focus,
Fri Aug 21 2015 16:52:39 GMT+0800 (Malay Peninsula Standard Time),,s9w139,focus,
Fri Aug 21 2015 16:52:40 GMT+0800 (Malay Peninsula Standard Time),,s9w140,focus,
Fri Aug 21 2015 16:52:40 GMT+0800 (Malay Peninsula Standard Time),,s10w1,focus,
Fri Aug 21 2015 16:52:47 GMT+0800 (Malay Peninsula Standard Time),,s10w2,focus,
Fri Aug 21 2015 16:52:48 GMT+0800 (Malay Peninsula Standard Time),,s10w3,focus,
Fri Aug 21 2015 16:52:49 GMT+0800 (Malay Peninsula Standard Time),,s10w4,focus,
Fri Aug 21 2015 16:52:52 GMT+0800 (Malay Peninsula Standard Time),,s10w5,focus,
Fri Aug 21 2015 16:52:53 GMT+0800 (Malay Peninsula Standard Time),,s10w6,focus,
Fri Aug 21 2015 16:53:19 GMT+0800 (Malay Peninsula Standard Time),,s10w7,focus,
Fri Aug 21 2015 16:53:19 GMT+0800 (Malay Peninsula Standard Time),,s10w8,focus,
Fri Aug 21 2015 16:53:20 GMT+0800 (Malay Peninsula Standard Time),,s10w9,focus,
Fri Aug 21 2015 16:53:20 GMT+0800 (Malay Peninsula Standard Time),,s10w10,focus,
Fri Aug 21 2015 16:53:22 GMT+0800 (Malay Peninsula Standard Time),,s10w11,focus,
Fri Aug 21 2015 16:53:23 GMT+0800 (Malay Peninsula Standard Time),,s10w12,focus,
Fri Aug 21 2015 16:53:23 GMT+0800 (Malay Peninsula Standard Time),,s10w13,focus,
Fri Aug 21 2015 16:53:24 GMT+0800 (Malay Peninsula Standard Time),,s10w14,focus,
Fri Aug 21 2015 16:53:25 GMT+0800 (Malay Peninsula Standard Time),,s10w15,focus,
Fri Aug 21 2015 16:53:26 GMT+0800 (Malay Peninsula Standard Time),,s10w16,focus,
Fri Aug 21 2015 16:53:28 GMT+0800 (Malay Peninsula Standard Time),,s10w15,focus,
Fri Aug 21 2015 16:53:28 GMT+0800 (Malay Peninsula Standard Time),,s10w14,focus,
Fri Aug 21 2015 16:53:29 GMT+0800 (Malay Peninsula Standard Time),,s10w13,focus,
Fri Aug 21 2015 16:53:29 GMT+0800 (Malay Peninsula Standard Time),,s10w12,focus,
Fri Aug 21 2015 16:53:32 GMT+0800 (Malay Peninsula Standard Time),,s10w12,label,"N"
Fri Aug 21 2015 16:53:32 GMT+0800 (Malay Peninsula Standard Time),,s10w13,focus,
Fri Aug 21 2015 16:53:35 GMT+0800 (Malay Peninsula Standard Time),,s10w13,label,"$"
Fri Aug 21 2015 16:53:42 GMT+0800 (Malay Peninsula Standard Time),,s10w14,focus,
Fri Aug 21 2015 16:53:43 GMT+0800 (Malay Peninsula Standard Time),,s10w15,focus,
Fri Aug 21 2015 16:53:43 GMT+0800 (Malay Peninsula Standard Time),,s10w16,focus,
Fri Aug 21 2015 16:53:44 GMT+0800 (Malay Peninsula Standard Time),,s10w17,focus,
Fri Aug 21 2015 16:53:44 GMT+0800 (Malay Peninsula Standard Time),,s10w18,focus,
Fri Aug 21 2015 16:53:45 GMT+0800 (Malay Peninsula Standard Time),,s10w19,focus,
Fri Aug 21 2015 16:53:45 GMT+0800 (Malay Peninsula Standard Time),,s10w20,focus,
Fri Aug 21 2015 16:53:48 GMT+0800 (Malay Peninsula Standard Time),,s10w21,focus,
Fri Aug 21 2015 16:53:54 GMT+0800 (Malay Peninsula Standard Time),,s10w22,focus,
Fri Aug 21 2015 16:53:55 GMT+0800 (Malay Peninsula Standard Time),,s10w23,focus,
Fri Aug 21 2015 16:53:56 GMT+0800 (Malay Peninsula Standard Time),,s10w24,focus,
Fri Aug 21 2015 16:53:56 GMT+0800 (Malay Peninsula Standard Time),,s10w25,focus,
Fri Aug 21 2015 16:53:56 GMT+0800 (Malay Peninsula Standard Time),,s10w26,focus,
Fri Aug 21 2015 16:53:57 GMT+0800 (Malay Peninsula Standard Time),,s10w27,focus,
Fri Aug 21 2015 16:53:57 GMT+0800 (Malay Peninsula Standard Time),,s10w28,focus,
Fri Aug 21 2015 16:53:58 GMT+0800 (Malay Peninsula Standard Time),,s10w29,focus,
Fri Aug 21 2015 16:54:00 GMT+0800 (Malay Peninsula Standard Time),,s10w30,focus,
Fri Aug 21 2015 16:54:00 GMT+0800 (Malay Peninsula Standard Time),,s10w31,focus,
Fri Aug 21 2015 16:54:01 GMT+0800 (Malay Peninsula Standard Time),,s10w32,focus,
Fri Aug 21 2015 16:54:04 GMT+0800 (Malay Peninsula Standard Time),,s10w32,label,"^"
Fri Aug 21 2015 16:54:04 GMT+0800 (Malay Peninsula Standard Time),,s10w33,focus,
Fri Aug 21 2015 16:54:05 GMT+0800 (Malay Peninsula Standard Time),,s10w34,focus,
Fri Aug 21 2015 16:54:05 GMT+0800 (Malay Peninsula Standard Time),,s10w35,focus,
Fri Aug 21 2015 16:54:05 GMT+0800 (Malay Peninsula Standard Time),,s10w36,focus,
Fri Aug 21 2015 16:54:06 GMT+0800 (Malay Peninsula Standard Time),,s10w37,focus,
Fri Aug 21 2015 16:54:07 GMT+0800 (Malay Peninsula Standard Time),,s10w38,focus,
Fri Aug 21 2015 16:54:08 GMT+0800 (Malay Peninsula Standard Time),,s10w39,focus,
Fri Aug 21 2015 16:54:08 GMT+0800 (Malay Peninsula Standard Time),,s10w40,focus,
Fri Aug 21 2015 16:54:08 GMT+0800 (Malay Peninsula Standard Time),,s10w41,focus,
Fri Aug 21 2015 16:54:11 GMT+0800 (Malay Peninsula Standard Time),,s10w41,label,"N"
Fri Aug 21 2015 16:54:11 GMT+0800 (Malay Peninsula Standard Time),,s10w42,focus,
Fri Aug 21 2015 16:54:11 GMT+0800 (Malay Peninsula Standard Time),,s10w43,focus,
Fri Aug 21 2015 16:54:14 GMT+0800 (Malay Peninsula Standard Time),,s10w44,focus,
Fri Aug 21 2015 16:54:21 GMT+0800 (Malay Peninsula Standard Time),,s10w45,focus,
Fri Aug 21 2015 16:54:24 GMT+0800 (Malay Peninsula Standard Time),,s10w46,focus,
Fri Aug 21 2015 16:54:26 GMT+0800 (Malay Peninsula Standard Time),,s10w47,focus,
Fri Aug 21 2015 16:54:26 GMT+0800 (Malay Peninsula Standard Time),,s10w48,focus,
Fri Aug 21 2015 16:54:27 GMT+0800 (Malay Peninsula Standard Time),,s10w49,focus,
Fri Aug 21 2015 16:54:27 GMT+0800 (Malay Peninsula Standard Time),,s10w50,focus,
Fri Aug 21 2015 16:54:28 GMT+0800 (Malay Peninsula Standard Time),,s10w51,focus,
Fri Aug 21 2015 16:54:28 GMT+0800 (Malay Peninsula Standard Time),,s10w52,focus,
Fri Aug 21 2015 16:54:29 GMT+0800 (Malay Peninsula Standard Time),,s10w53,focus,
Fri Aug 21 2015 16:54:30 GMT+0800 (Malay Peninsula Standard Time),,s10w54,focus,
Fri Aug 21 2015 16:54:36 GMT+0800 (Malay Peninsula Standard Time),,s10w55,focus,
Fri Aug 21 2015 16:54:37 GMT+0800 (Malay Peninsula Standard Time),,s10w55,label,"^"
Fri Aug 21 2015 16:54:38 GMT+0800 (Malay Peninsula Standard Time),,s10w56,focus,
Fri Aug 21 2015 16:54:39 GMT+0800 (Malay Peninsula Standard Time),,s10w57,focus,
Fri Aug 21 2015 16:54:41 GMT+0800 (Malay Peninsula Standard Time),,s10w58,focus,
Fri Aug 21 2015 16:54:43 GMT+0800 (Malay Peninsula Standard Time),,s10w59,focus,
Fri Aug 21 2015 16:54:43 GMT+0800 (Malay Peninsula Standard Time),,s10w60,focus,
Fri Aug 21 2015 16:54:44 GMT+0800 (Malay Peninsula Standard Time),,s10w61,focus,
Fri Aug 21 2015 16:54:45 GMT+0800 (Malay Peninsula Standard Time),,s10w62,focus,
Fri Aug 21 2015 16:54:46 GMT+0800 (Malay Peninsula Standard Time),,s10w63,focus,
Fri Aug 21 2015 16:54:46 GMT+0800 (Malay Peninsula Standard Time),,s10w64,focus,
Fri Aug 21 2015 16:54:47 GMT+0800 (Malay Peninsula Standard Time),,s10w65,focus,
Fri Aug 21 2015 16:54:48 GMT+0800 (Malay Peninsula Standard Time),,s10w66,focus,
Fri Aug 21 2015 16:54:53 GMT+0800 (Malay Peninsula Standard Time),,s10w67,focus,
Fri Aug 21 2015 16:54:54 GMT+0800 (Malay Peninsula Standard Time),,s10w68,focus,
Fri Aug 21 2015 16:54:54 GMT+0800 (Malay Peninsula Standard Time),,s10w69,focus,
Fri Aug 21 2015 16:54:55 GMT+0800 (Malay Peninsula Standard Time),,s10w70,focus,
Fri Aug 21 2015 16:54:56 GMT+0800 (Malay Peninsula Standard Time),,s10w70,label,"^"
Fri Aug 21 2015 16:54:56 GMT+0800 (Malay Peninsula Standard Time),,s10w71,focus,
Fri Aug 21 2015 16:54:57 GMT+0800 (Malay Peninsula Standard Time),,s10w72,focus,
Fri Aug 21 2015 16:54:57 GMT+0800 (Malay Peninsula Standard Time),,s10w73,focus,
Fri Aug 21 2015 16:54:59 GMT+0800 (Malay Peninsula Standard Time),,s10w74,focus,
Fri Aug 21 2015 16:54:59 GMT+0800 (Malay Peninsula Standard Time),,s10w75,focus,
