Fri Aug 21 2015 16:23:34 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 16:39:40 GMT+0800 (Malay Peninsula Standard Time),,s4w22,focus,
Fri Aug 21 2015 16:39:41 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Fri Aug 21 2015 16:39:42 GMT+0800 (Malay Peninsula Standard Time),,s4w24,focus,
Fri Aug 21 2015 16:39:42 GMT+0800 (Malay Peninsula Standard Time),,s4w25,focus,
Fri Aug 21 2015 16:39:43 GMT+0800 (Malay Peninsula Standard Time),,s4w26,focus,
Fri Aug 21 2015 16:39:43 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Fri Aug 21 2015 16:39:43 GMT+0800 (Malay Peninsula Standard Time),,s4w28,focus,
Fri Aug 21 2015 16:39:44 GMT+0800 (Malay Peninsula Standard Time),,s4w29,focus,
Fri Aug 21 2015 16:39:47 GMT+0800 (Malay Peninsula Standard Time),,s4w29,label,"N"
Fri Aug 21 2015 16:39:48 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Fri Aug 21 2015 16:39:50 GMT+0800 (Malay Peninsula Standard Time),,s4w31,focus,
Fri Aug 21 2015 16:39:50 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Fri Aug 21 2015 16:39:51 GMT+0800 (Malay Peninsula Standard Time),,s4w33,focus,
Fri Aug 21 2015 16:39:52 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Fri Aug 21 2015 16:39:52 GMT+0800 (Malay Peninsula Standard Time),,s4w35,focus,
Fri Aug 21 2015 16:39:52 GMT+0800 (Malay Peninsula Standard Time),,s4w36,focus,
Fri Aug 21 2015 16:39:53 GMT+0800 (Malay Peninsula Standard Time),,s4w37,focus,
Fri Aug 21 2015 16:39:53 GMT+0800 (Malay Peninsula Standard Time),,s4w38,focus,
Fri Aug 21 2015 16:39:54 GMT+0800 (Malay Peninsula Standard Time),,s4w39,focus,
Fri Aug 21 2015 16:39:56 GMT+0800 (Malay Peninsula Standard Time),,s4w39,label,"V"
Fri Aug 21 2015 16:39:58 GMT+0800 (Malay Peninsula Standard Time),,s4w40,focus,
Fri Aug 21 2015 16:39:59 GMT+0800 (Malay Peninsula Standard Time),,s4w41,focus,
Fri Aug 21 2015 16:40:00 GMT+0800 (Malay Peninsula Standard Time),,s4w42,focus,
Fri Aug 21 2015 16:40:00 GMT+0800 (Malay Peninsula Standard Time),,s4w43,focus,
Fri Aug 21 2015 16:40:01 GMT+0800 (Malay Peninsula Standard Time),,s4w44,focus,
Fri Aug 21 2015 16:40:01 GMT+0800 (Malay Peninsula Standard Time),,s4w45,focus,
Fri Aug 21 2015 16:40:01 GMT+0800 (Malay Peninsula Standard Time),,s4w46,focus,
Fri Aug 21 2015 16:40:03 GMT+0800 (Malay Peninsula Standard Time),,s4w47,focus,
Fri Aug 21 2015 16:40:03 GMT+0800 (Malay Peninsula Standard Time),,s4w48,focus,
Fri Aug 21 2015 16:40:04 GMT+0800 (Malay Peninsula Standard Time),,s4w49,focus,
Fri Aug 21 2015 16:40:05 GMT+0800 (Malay Peninsula Standard Time),,s4w50,focus,
Fri Aug 21 2015 16:40:06 GMT+0800 (Malay Peninsula Standard Time),,s4w51,focus,
Fri Aug 21 2015 16:40:07 GMT+0800 (Malay Peninsula Standard Time),,s4w52,focus,
Fri Aug 21 2015 16:40:09 GMT+0800 (Malay Peninsula Standard Time),,s4w52,label,"N"
Fri Aug 21 2015 16:40:10 GMT+0800 (Malay Peninsula Standard Time),,s4w53,focus,
Fri Aug 21 2015 16:40:19 GMT+0800 (Malay Peninsula Standard Time),,s4w54,focus,
Fri Aug 21 2015 16:40:24 GMT+0800 (Malay Peninsula Standard Time),,s4w55,focus,
Fri Aug 21 2015 16:40:24 GMT+0800 (Malay Peninsula Standard Time),,s4w56,focus,
Fri Aug 21 2015 16:40:26 GMT+0800 (Malay Peninsula Standard Time),,s4w57,focus,
Fri Aug 21 2015 16:40:26 GMT+0800 (Malay Peninsula Standard Time),,s4w58,focus,
Fri Aug 21 2015 16:40:30 GMT+0800 (Malay Peninsula Standard Time),,s4w59,focus,
Fri Aug 21 2015 16:40:30 GMT+0800 (Malay Peninsula Standard Time),,s4w60,focus,
Fri Aug 21 2015 16:40:31 GMT+0800 (Malay Peninsula Standard Time),,s4w61,focus,
Fri Aug 21 2015 16:40:32 GMT+0800 (Malay Peninsula Standard Time),,s4w62,focus,
Fri Aug 21 2015 16:40:33 GMT+0800 (Malay Peninsula Standard Time),,s4w63,focus,
Fri Aug 21 2015 16:40:34 GMT+0800 (Malay Peninsula Standard Time),,s4w64,focus,
Fri Aug 21 2015 16:40:35 GMT+0800 (Malay Peninsula Standard Time),,s4w65,focus,
Fri Aug 21 2015 16:40:36 GMT+0800 (Malay Peninsula Standard Time),,s4w66,focus,
Fri Aug 21 2015 16:40:36 GMT+0800 (Malay Peninsula Standard Time),,s4w67,focus,
Fri Aug 21 2015 16:40:36 GMT+0800 (Malay Peninsula Standard Time),,s4w68,focus,
Fri Aug 21 2015 16:40:37 GMT+0800 (Malay Peninsula Standard Time),,s4w69,focus,
Fri Aug 21 2015 16:40:37 GMT+0800 (Malay Peninsula Standard Time),,s4w70,focus,
Fri Aug 21 2015 16:40:37 GMT+0800 (Malay Peninsula Standard Time),,s4w71,focus,
Fri Aug 21 2015 16:40:38 GMT+0800 (Malay Peninsula Standard Time),,s4w72,focus,
Fri Aug 21 2015 16:40:38 GMT+0800 (Malay Peninsula Standard Time),,s4w73,focus,
Fri Aug 21 2015 16:40:38 GMT+0800 (Malay Peninsula Standard Time),,s4w74,focus,
Fri Aug 21 2015 16:40:38 GMT+0800 (Malay Peninsula Standard Time),,s4w75,focus,
Fri Aug 21 2015 16:40:39 GMT+0800 (Malay Peninsula Standard Time),,s4w76,focus,
Fri Aug 21 2015 16:40:39 GMT+0800 (Malay Peninsula Standard Time),,s4w77,focus,
Fri Aug 21 2015 16:40:46 GMT+0800 (Malay Peninsula Standard Time),,s4w78,focus,
Fri Aug 21 2015 16:40:49 GMT+0800 (Malay Peninsula Standard Time),,s4w79,focus,
Fri Aug 21 2015 16:40:50 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Fri Aug 21 2015 16:41:16 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Fri Aug 21 2015 16:41:17 GMT+0800 (Malay Peninsula Standard Time),,s5w3,focus,
Fri Aug 21 2015 16:41:20 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Fri Aug 21 2015 16:41:22 GMT+0800 (Malay Peninsula Standard Time),,s5w5,focus,
Fri Aug 21 2015 16:41:22 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Fri Aug 21 2015 16:41:23 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Fri Aug 21 2015 16:41:23 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Fri Aug 21 2015 16:41:24 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Fri Aug 21 2015 16:41:24 GMT+0800 (Malay Peninsula Standard Time),,s5w10,focus,
Fri Aug 21 2015 16:41:29 GMT+0800 (Malay Peninsula Standard Time),,s5w11,focus,
Fri Aug 21 2015 16:41:31 GMT+0800 (Malay Peninsula Standard Time),,s5w12,focus,
Fri Aug 21 2015 16:41:45 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Fri Aug 21 2015 16:41:47 GMT+0800 (Malay Peninsula Standard Time),,s5w14,focus,
Fri Aug 21 2015 16:41:53 GMT+0800 (Malay Peninsula Standard Time),,s5w15,focus,
Fri Aug 21 2015 16:41:54 GMT+0800 (Malay Peninsula Standard Time),,s5w16,focus,
Fri Aug 21 2015 16:41:55 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Fri Aug 21 2015 16:41:56 GMT+0800 (Malay Peninsula Standard Time),,s5w18,focus,
Fri Aug 21 2015 16:41:56 GMT+0800 (Malay Peninsula Standard Time),,s5w19,focus,
Fri Aug 21 2015 16:41:57 GMT+0800 (Malay Peninsula Standard Time),,s5w20,focus,
Fri Aug 21 2015 16:41:57 GMT+0800 (Malay Peninsula Standard Time),,s5w21,focus,
Fri Aug 21 2015 16:41:58 GMT+0800 (Malay Peninsula Standard Time),,s5w22,focus,
Fri Aug 21 2015 16:41:59 GMT+0800 (Malay Peninsula Standard Time),,s5w23,focus,
Fri Aug 21 2015 16:42:00 GMT+0800 (Malay Peninsula Standard Time),,s5w23,label,"^"
Fri Aug 21 2015 16:42:01 GMT+0800 (Malay Peninsula Standard Time),,s5w24,focus,
Fri Aug 21 2015 16:42:01 GMT+0800 (Malay Peninsula Standard Time),,s5w25,focus,
Fri Aug 21 2015 16:42:02 GMT+0800 (Malay Peninsula Standard Time),,s5w26,focus,
Fri Aug 21 2015 16:42:04 GMT+0800 (Malay Peninsula Standard Time),,s5w27,focus,
Fri Aug 21 2015 16:42:37 GMT+0800 (Malay Peninsula Standard Time),,s5w28,focus,
Fri Aug 21 2015 16:42:52 GMT+0800 (Malay Peninsula Standard Time),,s5w28,label,","
Fri Aug 21 2015 16:42:54 GMT+0800 (Malay Peninsula Standard Time),,s5w29,focus,
Fri Aug 21 2015 16:43:06 GMT+0800 (Malay Peninsula Standard Time),,s5w30,focus,
Fri Aug 21 2015 16:43:22 GMT+0800 (Malay Peninsula Standard Time),,s5w31,focus,
Fri Aug 21 2015 16:43:23 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Fri Aug 21 2015 16:43:26 GMT+0800 (Malay Peninsula Standard Time),,s5w33,focus,
Fri Aug 21 2015 16:43:29 GMT+0800 (Malay Peninsula Standard Time),,s5w34,focus,
Fri Aug 21 2015 16:43:29 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Fri Aug 21 2015 16:43:31 GMT+0800 (Malay Peninsula Standard Time),,s5w36,focus,
Fri Aug 21 2015 16:43:32 GMT+0800 (Malay Peninsula Standard Time),,s5w37,focus,
Fri Aug 21 2015 16:43:35 GMT+0800 (Malay Peninsula Standard Time),,s5w38,focus,
Fri Aug 21 2015 16:43:39 GMT+0800 (Malay Peninsula Standard Time),,s5w39,focus,
Fri Aug 21 2015 16:43:40 GMT+0800 (Malay Peninsula Standard Time),,s5w40,focus,
Fri Aug 21 2015 16:43:40 GMT+0800 (Malay Peninsula Standard Time),,s5w41,focus,
Fri Aug 21 2015 16:43:41 GMT+0800 (Malay Peninsula Standard Time),,s5w42,focus,
Fri Aug 21 2015 16:43:41 GMT+0800 (Malay Peninsula Standard Time),,s5w43,focus,
Fri Aug 21 2015 16:43:42 GMT+0800 (Malay Peninsula Standard Time),,s5w44,focus,
Fri Aug 21 2015 16:43:43 GMT+0800 (Malay Peninsula Standard Time),,s5w45,focus,
Fri Aug 21 2015 16:43:43 GMT+0800 (Malay Peninsula Standard Time),,s5w46,focus,
Fri Aug 21 2015 16:43:45 GMT+0800 (Malay Peninsula Standard Time),,s5w46,label,"^"
Fri Aug 21 2015 16:43:50 GMT+0800 (Malay Peninsula Standard Time),,s5w47,focus,
Fri Aug 21 2015 16:44:04 GMT+0800 (Malay Peninsula Standard Time),,s5w47,label,","
Fri Aug 21 2015 16:44:05 GMT+0800 (Malay Peninsula Standard Time),,s5w48,focus,
Fri Aug 21 2015 16:44:06 GMT+0800 (Malay Peninsula Standard Time),,s5w49,focus,
Fri Aug 21 2015 16:44:08 GMT+0800 (Malay Peninsula Standard Time),,s5w50,focus,
Fri Aug 21 2015 16:44:08 GMT+0800 (Malay Peninsula Standard Time),,s5w51,focus,
Fri Aug 21 2015 16:45:59 GMT+0800 (Malay Peninsula Standard Time),,s5w52,focus,
Fri Aug 21 2015 16:45:59 GMT+0800 (Malay Peninsula Standard Time),,s5w52,focus,
Fri Aug 21 2015 16:46:14 GMT+0800 (Malay Peninsula Standard Time),,s5w52,label,"^"
Fri Aug 21 2015 16:46:16 GMT+0800 (Malay Peninsula Standard Time),,s5w53,focus,
Fri Aug 21 2015 16:46:16 GMT+0800 (Malay Peninsula Standard Time),,s5w54,focus,
Fri Aug 21 2015 16:46:17 GMT+0800 (Malay Peninsula Standard Time),,s5w55,focus,
Fri Aug 21 2015 16:46:18 GMT+0800 (Malay Peninsula Standard Time),,s5w54,focus,
Fri Aug 21 2015 16:46:18 GMT+0800 (Malay Peninsula Standard Time),,s5w53,focus,
Fri Aug 21 2015 16:46:18 GMT+0800 (Malay Peninsula Standard Time),,s5w52,focus,
Fri Aug 21 2015 16:48:09 GMT+0800 (Malay Peninsula Standard Time),,s5w52,focus,
Fri Aug 21 2015 16:49:28 GMT+0800 (Malay Peninsula Standard Time),,s5w53,focus,
Fri Aug 21 2015 16:49:29 GMT+0800 (Malay Peninsula Standard Time),,s5w54,focus,
Fri Aug 21 2015 16:49:29 GMT+0800 (Malay Peninsula Standard Time),,s5w55,focus,
Fri Aug 21 2015 16:49:29 GMT+0800 (Malay Peninsula Standard Time),,s5w56,focus,
Fri Aug 21 2015 16:49:30 GMT+0800 (Malay Peninsula Standard Time),,s5w57,focus,
Fri Aug 21 2015 16:49:31 GMT+0800 (Malay Peninsula Standard Time),,s5w58,focus,
Fri Aug 21 2015 16:49:31 GMT+0800 (Malay Peninsula Standard Time),,s5w59,focus,
Fri Aug 21 2015 16:49:31 GMT+0800 (Malay Peninsula Standard Time),,s5w60,focus,
Fri Aug 21 2015 16:49:32 GMT+0800 (Malay Peninsula Standard Time),,s5w61,focus,
Fri Aug 21 2015 16:49:32 GMT+0800 (Malay Peninsula Standard Time),,s5w62,focus,
Fri Aug 21 2015 16:49:33 GMT+0800 (Malay Peninsula Standard Time),,s5w63,focus,
Fri Aug 21 2015 16:49:33 GMT+0800 (Malay Peninsula Standard Time),,s5w64,focus,
Fri Aug 21 2015 16:49:34 GMT+0800 (Malay Peninsula Standard Time),,s5w65,focus,
Fri Aug 21 2015 16:49:34 GMT+0800 (Malay Peninsula Standard Time),,s5w66,focus,
Fri Aug 21 2015 16:49:37 GMT+0800 (Malay Peninsula Standard Time),,s5w67,focus,
Fri Aug 21 2015 16:49:38 GMT+0800 (Malay Peninsula Standard Time),,s5w68,focus,
Fri Aug 21 2015 16:49:38 GMT+0800 (Malay Peninsula Standard Time),,s5w69,focus,
Fri Aug 21 2015 16:49:38 GMT+0800 (Malay Peninsula Standard Time),,s5w70,focus,
Fri Aug 21 2015 16:49:39 GMT+0800 (Malay Peninsula Standard Time),,s5w71,focus,
Fri Aug 21 2015 16:49:39 GMT+0800 (Malay Peninsula Standard Time),,s5w72,focus,
Fri Aug 21 2015 16:49:41 GMT+0800 (Malay Peninsula Standard Time),,s5w73,focus,
Fri Aug 21 2015 16:49:41 GMT+0800 (Malay Peninsula Standard Time),,s5w74,focus,
Fri Aug 21 2015 16:49:41 GMT+0800 (Malay Peninsula Standard Time),,s5w75,focus,
Fri Aug 21 2015 16:49:43 GMT+0800 (Malay Peninsula Standard Time),,s5w76,focus,
Fri Aug 21 2015 16:49:54 GMT+0800 (Malay Peninsula Standard Time),,s5w77,focus,
Fri Aug 21 2015 16:50:00 GMT+0800 (Malay Peninsula Standard Time),,s5w77,label,"R"
Fri Aug 21 2015 16:50:06 GMT+0800 (Malay Peninsula Standard Time),,s5w78,focus,
Fri Aug 21 2015 16:50:06 GMT+0800 (Malay Peninsula Standard Time),,s5w79,focus,
Fri Aug 21 2015 16:50:07 GMT+0800 (Malay Peninsula Standard Time),,s5w80,focus,
Fri Aug 21 2015 16:50:08 GMT+0800 (Malay Peninsula Standard Time),,s5w81,focus,
Fri Aug 21 2015 16:50:09 GMT+0800 (Malay Peninsula Standard Time),,s5w82,focus,
Fri Aug 21 2015 16:50:10 GMT+0800 (Malay Peninsula Standard Time),,s5w83,focus,
Fri Aug 21 2015 16:50:10 GMT+0800 (Malay Peninsula Standard Time),,s5w84,focus,
Fri Aug 21 2015 16:50:11 GMT+0800 (Malay Peninsula Standard Time),,s5w85,focus,
Fri Aug 21 2015 16:50:12 GMT+0800 (Malay Peninsula Standard Time),,s5w86,focus,
Fri Aug 21 2015 16:50:12 GMT+0800 (Malay Peninsula Standard Time),,s5w87,focus,
Fri Aug 21 2015 16:50:12 GMT+0800 (Malay Peninsula Standard Time),,s5w88,focus,
Fri Aug 21 2015 16:50:13 GMT+0800 (Malay Peninsula Standard Time),,s5w89,focus,
Fri Aug 21 2015 16:50:18 GMT+0800 (Malay Peninsula Standard Time),,s5w90,focus,
Fri Aug 21 2015 16:50:20 GMT+0800 (Malay Peninsula Standard Time),,s5w91,focus,
Fri Aug 21 2015 16:50:21 GMT+0800 (Malay Peninsula Standard Time),,s5w92,focus,
Fri Aug 21 2015 16:50:23 GMT+0800 (Malay Peninsula Standard Time),,s5w93,focus,
Fri Aug 21 2015 16:50:23 GMT+0800 (Malay Peninsula Standard Time),,s5w94,focus,
Fri Aug 21 2015 16:50:25 GMT+0800 (Malay Peninsula Standard Time),,s5w95,focus,
Fri Aug 21 2015 16:50:26 GMT+0800 (Malay Peninsula Standard Time),,s5w96,focus,
Fri Aug 21 2015 16:50:26 GMT+0800 (Malay Peninsula Standard Time),,s5w97,focus,
Fri Aug 21 2015 16:50:29 GMT+0800 (Malay Peninsula Standard Time),,s5w98,focus,
Fri Aug 21 2015 16:50:30 GMT+0800 (Malay Peninsula Standard Time),,s5w99,focus,
Fri Aug 21 2015 16:50:31 GMT+0800 (Malay Peninsula Standard Time),,s5w100,focus,
Fri Aug 21 2015 16:50:32 GMT+0800 (Malay Peninsula Standard Time),,s5w101,focus,
Fri Aug 21 2015 16:50:36 GMT+0800 (Malay Peninsula Standard Time),,s5w102,focus,
Fri Aug 21 2015 16:50:37 GMT+0800 (Malay Peninsula Standard Time),,s5w103,focus,
Fri Aug 21 2015 16:50:39 GMT+0800 (Malay Peninsula Standard Time),,s5w104,focus,
Fri Aug 21 2015 16:50:39 GMT+0800 (Malay Peninsula Standard Time),,s5w105,focus,
Fri Aug 21 2015 16:50:40 GMT+0800 (Malay Peninsula Standard Time),,s5w106,focus,
Fri Aug 21 2015 16:50:40 GMT+0800 (Malay Peninsula Standard Time),,s5w107,focus,
Fri Aug 21 2015 16:50:40 GMT+0800 (Malay Peninsula Standard Time),,s5w108,focus,
Fri Aug 21 2015 16:50:41 GMT+0800 (Malay Peninsula Standard Time),,s5w109,focus,
Fri Aug 21 2015 16:50:41 GMT+0800 (Malay Peninsula Standard Time),,s5w110,focus,
Fri Aug 21 2015 16:50:41 GMT+0800 (Malay Peninsula Standard Time),,s5w111,focus,
Fri Aug 21 2015 16:50:42 GMT+0800 (Malay Peninsula Standard Time),,s5w112,focus,
Fri Aug 21 2015 16:50:43 GMT+0800 (Malay Peninsula Standard Time),,s5w113,focus,
Fri Aug 21 2015 16:50:44 GMT+0800 (Malay Peninsula Standard Time),,s5w114,focus,
Fri Aug 21 2015 16:50:45 GMT+0800 (Malay Peninsula Standard Time),,s5w115,focus,
Fri Aug 21 2015 16:50:54 GMT+0800 (Malay Peninsula Standard Time),,s5w116,focus,
Fri Aug 21 2015 16:50:55 GMT+0800 (Malay Peninsula Standard Time),,s6w1,focus,
Fri Aug 21 2015 16:50:55 GMT+0800 (Malay Peninsula Standard Time),,s6w2,focus,
Fri Aug 21 2015 16:50:55 GMT+0800 (Malay Peninsula Standard Time),,s6w3,focus,
Fri Aug 21 2015 16:50:56 GMT+0800 (Malay Peninsula Standard Time),,s6w4,focus,
Fri Aug 21 2015 16:50:57 GMT+0800 (Malay Peninsula Standard Time),,s6w5,focus,
Fri Aug 21 2015 16:50:57 GMT+0800 (Malay Peninsula Standard Time),,s6w6,focus,
Fri Aug 21 2015 16:50:58 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Fri Aug 21 2015 16:50:58 GMT+0800 (Malay Peninsula Standard Time),,s6w8,focus,
Fri Aug 21 2015 16:50:58 GMT+0800 (Malay Peninsula Standard Time),,s6w9,focus,
Fri Aug 21 2015 16:50:59 GMT+0800 (Malay Peninsula Standard Time),,s6w10,focus,
Fri Aug 21 2015 16:51:00 GMT+0800 (Malay Peninsula Standard Time),,s6w11,focus,
Fri Aug 21 2015 16:51:00 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Fri Aug 21 2015 16:51:04 GMT+0800 (Malay Peninsula Standard Time),,s7w1,focus,
Fri Aug 21 2015 16:51:07 GMT+0800 (Malay Peninsula Standard Time),,s7w2,focus,
Fri Aug 21 2015 16:51:07 GMT+0800 (Malay Peninsula Standard Time),,s7w3,focus,
Fri Aug 21 2015 16:51:11 GMT+0800 (Malay Peninsula Standard Time),,s7w4,focus,
Fri Aug 21 2015 16:51:13 GMT+0800 (Malay Peninsula Standard Time),,s7w5,focus,
Fri Aug 21 2015 16:51:15 GMT+0800 (Malay Peninsula Standard Time),,s7w6,focus,
Fri Aug 21 2015 16:51:16 GMT+0800 (Malay Peninsula Standard Time),,s7w6,label,"^"
Fri Aug 21 2015 16:51:18 GMT+0800 (Malay Peninsula Standard Time),,s7w7,focus,
Fri Aug 21 2015 16:51:21 GMT+0800 (Malay Peninsula Standard Time),,s7w8,focus,
Fri Aug 21 2015 16:51:22 GMT+0800 (Malay Peninsula Standard Time),,s7w9,focus,
Fri Aug 21 2015 16:51:22 GMT+0800 (Malay Peninsula Standard Time),,s7w10,focus,
Fri Aug 21 2015 16:51:23 GMT+0800 (Malay Peninsula Standard Time),,s7w11,focus,
Fri Aug 21 2015 16:51:23 GMT+0800 (Malay Peninsula Standard Time),,s7w12,focus,
Fri Aug 21 2015 16:51:23 GMT+0800 (Malay Peninsula Standard Time),,s7w13,focus,
Fri Aug 21 2015 16:51:25 GMT+0800 (Malay Peninsula Standard Time),,s7w14,focus,
Fri Aug 21 2015 16:51:26 GMT+0800 (Malay Peninsula Standard Time),,s7w15,focus,
Fri Aug 21 2015 16:51:28 GMT+0800 (Malay Peninsula Standard Time),,s7w16,focus,
Fri Aug 21 2015 16:51:33 GMT+0800 (Malay Peninsula Standard Time),,s7w17,focus,
Fri Aug 21 2015 16:51:34 GMT+0800 (Malay Peninsula Standard Time),,s7w18,focus,
Fri Aug 21 2015 16:51:52 GMT+0800 (Malay Peninsula Standard Time),,s7w19,focus,
Fri Aug 21 2015 16:51:52 GMT+0800 (Malay Peninsula Standard Time),,s7w20,focus,
Fri Aug 21 2015 16:51:52 GMT+0800 (Malay Peninsula Standard Time),,s7w21,focus,
Fri Aug 21 2015 16:51:53 GMT+0800 (Malay Peninsula Standard Time),,s7w22,focus,
Fri Aug 21 2015 16:51:54 GMT+0800 (Malay Peninsula Standard Time),,s7w23,focus,
Fri Aug 21 2015 16:51:54 GMT+0800 (Malay Peninsula Standard Time),,s7w24,focus,
Fri Aug 21 2015 16:51:54 GMT+0800 (Malay Peninsula Standard Time),,s7w25,focus,
Fri Aug 21 2015 16:51:54 GMT+0800 (Malay Peninsula Standard Time),,s7w26,focus,
Fri Aug 21 2015 16:51:55 GMT+0800 (Malay Peninsula Standard Time),,s7w27,focus,
Fri Aug 21 2015 16:51:55 GMT+0800 (Malay Peninsula Standard Time),,s7w28,focus,
Fri Aug 21 2015 16:51:56 GMT+0800 (Malay Peninsula Standard Time),,s7w29,focus,
Fri Aug 21 2015 16:51:56 GMT+0800 (Malay Peninsula Standard Time),,s7w30,focus,
Fri Aug 21 2015 16:51:57 GMT+0800 (Malay Peninsula Standard Time),,s7w31,focus,
Fri Aug 21 2015 16:51:57 GMT+0800 (Malay Peninsula Standard Time),,s7w32,focus,
Fri Aug 21 2015 16:51:57 GMT+0800 (Malay Peninsula Standard Time),,s7w33,focus,
Fri Aug 21 2015 16:51:58 GMT+0800 (Malay Peninsula Standard Time),,s7w34,focus,
Fri Aug 21 2015 16:51:59 GMT+0800 (Malay Peninsula Standard Time),,s7w35,focus,
Fri Aug 21 2015 16:51:59 GMT+0800 (Malay Peninsula Standard Time),,s7w36,focus,
Fri Aug 21 2015 16:51:59 GMT+0800 (Malay Peninsula Standard Time),,s7w37,focus,
Fri Aug 21 2015 16:52:00 GMT+0800 (Malay Peninsula Standard Time),,s7w38,focus,
Fri Aug 21 2015 16:52:00 GMT+0800 (Malay Peninsula Standard Time),,s7w39,focus,
Fri Aug 21 2015 16:52:07 GMT+0800 (Malay Peninsula Standard Time),,s7w40,focus,
Fri Aug 21 2015 16:52:10 GMT+0800 (Malay Peninsula Standard Time),,s7w41,focus,
Fri Aug 21 2015 16:52:10 GMT+0800 (Malay Peninsula Standard Time),,s7w42,focus,
Fri Aug 21 2015 16:52:11 GMT+0800 (Malay Peninsula Standard Time),,s7w43,focus,
Fri Aug 21 2015 16:52:11 GMT+0800 (Malay Peninsula Standard Time),,s7w44,focus,
Fri Aug 21 2015 16:52:13 GMT+0800 (Malay Peninsula Standard Time),,s7w45,focus,
Fri Aug 21 2015 16:52:14 GMT+0800 (Malay Peninsula Standard Time),,s7w46,focus,
Fri Aug 21 2015 16:52:15 GMT+0800 (Malay Peninsula Standard Time),,s7w46,label,"^"
Fri Aug 21 2015 16:52:16 GMT+0800 (Malay Peninsula Standard Time),,s7w47,focus,
Fri Aug 21 2015 16:52:16 GMT+0800 (Malay Peninsula Standard Time),,s7w48,focus,
Fri Aug 21 2015 16:52:17 GMT+0800 (Malay Peninsula Standard Time),,s7w49,focus,
Fri Aug 21 2015 16:52:17 GMT+0800 (Malay Peninsula Standard Time),,s7w50,focus,
Fri Aug 21 2015 16:52:18 GMT+0800 (Malay Peninsula Standard Time),,s7w51,focus,
Fri Aug 21 2015 16:52:18 GMT+0800 (Malay Peninsula Standard Time),,s7w52,focus,
Fri Aug 21 2015 16:52:18 GMT+0800 (Malay Peninsula Standard Time),,s7w53,focus,
Fri Aug 21 2015 16:52:19 GMT+0800 (Malay Peninsula Standard Time),,s7w54,focus,
Fri Aug 21 2015 16:52:20 GMT+0800 (Malay Peninsula Standard Time),,s7w55,focus,
Fri Aug 21 2015 16:52:20 GMT+0800 (Malay Peninsula Standard Time),,s7w56,focus,
Fri Aug 21 2015 16:52:21 GMT+0800 (Malay Peninsula Standard Time),,s7w56,label,"^"
Fri Aug 21 2015 16:52:24 GMT+0800 (Malay Peninsula Standard Time),,s7w57,focus,
Fri Aug 21 2015 16:52:24 GMT+0800 (Malay Peninsula Standard Time),,s7w58,focus,
Fri Aug 21 2015 16:52:25 GMT+0800 (Malay Peninsula Standard Time),,s7w59,focus,
Fri Aug 21 2015 16:52:26 GMT+0800 (Malay Peninsula Standard Time),,s7w60,focus,
Fri Aug 21 2015 16:52:29 GMT+0800 (Malay Peninsula Standard Time),,s7w61,focus,
Fri Aug 21 2015 16:52:29 GMT+0800 (Malay Peninsula Standard Time),,s7w62,focus,
Fri Aug 21 2015 16:52:30 GMT+0800 (Malay Peninsula Standard Time),,s7w63,focus,
Fri Aug 21 2015 16:52:30 GMT+0800 (Malay Peninsula Standard Time),,s7w64,focus,
Fri Aug 21 2015 16:52:31 GMT+0800 (Malay Peninsula Standard Time),,s7w65,focus,
Fri Aug 21 2015 16:52:32 GMT+0800 (Malay Peninsula Standard Time),,s7w66,focus,
Fri Aug 21 2015 16:52:32 GMT+0800 (Malay Peninsula Standard Time),,s7w67,focus,
Fri Aug 21 2015 16:52:32 GMT+0800 (Malay Peninsula Standard Time),,s7w68,focus,
Fri Aug 21 2015 16:52:33 GMT+0800 (Malay Peninsula Standard Time),,s7w69,focus,
Fri Aug 21 2015 16:52:33 GMT+0800 (Malay Peninsula Standard Time),,s7w70,focus,
Fri Aug 21 2015 16:52:34 GMT+0800 (Malay Peninsula Standard Time),,s7w71,focus,
Fri Aug 21 2015 16:52:35 GMT+0800 (Malay Peninsula Standard Time),,s7w72,focus,
