Fri Aug 21 2015 17:03:23 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 17:08:20 GMT+0800 (Malay Peninsula Standard Time),,s15w167,focus,
Fri Aug 21 2015 17:08:20 GMT+0800 (Malay Peninsula Standard Time),,s15w168,focus,
Fri Aug 21 2015 17:08:20 GMT+0800 (Malay Peninsula Standard Time),,s15w169,focus,
Fri Aug 21 2015 17:08:21 GMT+0800 (Malay Peninsula Standard Time),,s15w170,focus,
Fri Aug 21 2015 17:08:21 GMT+0800 (Malay Peninsula Standard Time),,s15w171,focus,
Fri Aug 21 2015 17:08:21 GMT+0800 (Malay Peninsula Standard Time),,s15w172,focus,
Fri Aug 21 2015 17:08:21 GMT+0800 (Malay Peninsula Standard Time),,s15w173,focus,
Fri Aug 21 2015 17:08:22 GMT+0800 (Malay Peninsula Standard Time),,s15w174,focus,
Fri Aug 21 2015 17:08:22 GMT+0800 (Malay Peninsula Standard Time),,s15w175,focus,
Fri Aug 21 2015 17:08:22 GMT+0800 (Malay Peninsula Standard Time),,s15w176,focus,
Fri Aug 21 2015 17:08:23 GMT+0800 (Malay Peninsula Standard Time),,s15w177,focus,
Fri Aug 21 2015 17:08:23 GMT+0800 (Malay Peninsula Standard Time),,s15w178,focus,
Fri Aug 21 2015 17:08:23 GMT+0800 (Malay Peninsula Standard Time),,s15w179,focus,
Fri Aug 21 2015 17:08:23 GMT+0800 (Malay Peninsula Standard Time),,s15w180,focus,
Fri Aug 21 2015 17:08:24 GMT+0800 (Malay Peninsula Standard Time),,s15w181,focus,
Fri Aug 21 2015 17:08:24 GMT+0800 (Malay Peninsula Standard Time),,s15w182,focus,
Fri Aug 21 2015 17:08:24 GMT+0800 (Malay Peninsula Standard Time),,s15w183,focus,
Fri Aug 21 2015 17:08:25 GMT+0800 (Malay Peninsula Standard Time),,s15w184,focus,
Fri Aug 21 2015 17:08:25 GMT+0800 (Malay Peninsula Standard Time),,s15w185,focus,
Fri Aug 21 2015 17:08:25 GMT+0800 (Malay Peninsula Standard Time),,s15w186,focus,
Fri Aug 21 2015 17:08:26 GMT+0800 (Malay Peninsula Standard Time),,s15w187,focus,
Fri Aug 21 2015 17:08:26 GMT+0800 (Malay Peninsula Standard Time),,s15w188,focus,
Fri Aug 21 2015 17:08:26 GMT+0800 (Malay Peninsula Standard Time),,s15w189,focus,
Fri Aug 21 2015 17:08:28 GMT+0800 (Malay Peninsula Standard Time),,s15w190,focus,
Fri Aug 21 2015 17:08:29 GMT+0800 (Malay Peninsula Standard Time),,s15w190,label,","
Fri Aug 21 2015 17:08:30 GMT+0800 (Malay Peninsula Standard Time),,s15w191,focus,
Fri Aug 21 2015 17:08:31 GMT+0800 (Malay Peninsula Standard Time),,s15w191,label,"G"
Fri Aug 21 2015 17:08:32 GMT+0800 (Malay Peninsula Standard Time),,s15w192,focus,
Fri Aug 21 2015 17:08:33 GMT+0800 (Malay Peninsula Standard Time),,s15w192,label,","
Fri Aug 21 2015 17:08:34 GMT+0800 (Malay Peninsula Standard Time),,s15w193,focus,
Fri Aug 21 2015 17:08:35 GMT+0800 (Malay Peninsula Standard Time),,s15w194,focus,
Fri Aug 21 2015 17:08:36 GMT+0800 (Malay Peninsula Standard Time),,s16w1,focus,
Fri Aug 21 2015 17:08:37 GMT+0800 (Malay Peninsula Standard Time),,s16w1,label,"^"
Fri Aug 21 2015 17:08:37 GMT+0800 (Malay Peninsula Standard Time),,s16w2,focus,
Fri Aug 21 2015 17:08:38 GMT+0800 (Malay Peninsula Standard Time),,s16w3,focus,
Fri Aug 21 2015 17:08:38 GMT+0800 (Malay Peninsula Standard Time),,s16w4,focus,
Fri Aug 21 2015 17:08:38 GMT+0800 (Malay Peninsula Standard Time),,s16w5,focus,
Fri Aug 21 2015 17:08:39 GMT+0800 (Malay Peninsula Standard Time),,s16w6,focus,
Fri Aug 21 2015 17:08:39 GMT+0800 (Malay Peninsula Standard Time),,s16w7,focus,
Fri Aug 21 2015 17:08:40 GMT+0800 (Malay Peninsula Standard Time),,s16w8,focus,
Fri Aug 21 2015 17:08:40 GMT+0800 (Malay Peninsula Standard Time),,s16w9,focus,
Fri Aug 21 2015 17:08:40 GMT+0800 (Malay Peninsula Standard Time),,s16w10,focus,
Fri Aug 21 2015 17:08:41 GMT+0800 (Malay Peninsula Standard Time),,s16w11,focus,
Fri Aug 21 2015 17:08:41 GMT+0800 (Malay Peninsula Standard Time),,s16w12,focus,
Fri Aug 21 2015 17:08:41 GMT+0800 (Malay Peninsula Standard Time),,s16w13,focus,
Fri Aug 21 2015 17:08:42 GMT+0800 (Malay Peninsula Standard Time),,s16w14,focus,
Fri Aug 21 2015 17:08:42 GMT+0800 (Malay Peninsula Standard Time),,s16w15,focus,
Fri Aug 21 2015 17:08:42 GMT+0800 (Malay Peninsula Standard Time),,s16w16,focus,
Fri Aug 21 2015 17:08:42 GMT+0800 (Malay Peninsula Standard Time),,s16w17,focus,
Fri Aug 21 2015 17:08:43 GMT+0800 (Malay Peninsula Standard Time),,s16w18,focus,
Fri Aug 21 2015 17:08:43 GMT+0800 (Malay Peninsula Standard Time),,s16w19,focus,
Fri Aug 21 2015 17:08:44 GMT+0800 (Malay Peninsula Standard Time),,s17w1,focus,
Fri Aug 21 2015 17:08:44 GMT+0800 (Malay Peninsula Standard Time),,s17w2,focus,
Fri Aug 21 2015 17:08:44 GMT+0800 (Malay Peninsula Standard Time),,s17w3,focus,
Fri Aug 21 2015 17:08:45 GMT+0800 (Malay Peninsula Standard Time),,s17w4,focus,
Fri Aug 21 2015 17:08:45 GMT+0800 (Malay Peninsula Standard Time),,s17w5,focus,
Fri Aug 21 2015 17:08:45 GMT+0800 (Malay Peninsula Standard Time),,s17w6,focus,
Fri Aug 21 2015 17:08:45 GMT+0800 (Malay Peninsula Standard Time),,s17w7,focus,
Fri Aug 21 2015 17:08:46 GMT+0800 (Malay Peninsula Standard Time),,s17w8,focus,
Fri Aug 21 2015 17:08:48 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
