Wed Aug 26 2015 20:57:04 GMT+0800 (China Standard Time),,,pageReady,0:100:100
Wed Aug 26 2015 21:06:56 GMT+0800 (China Standard Time),,s16w19,focus,
Wed Aug 26 2015 21:06:58 GMT+0800 (China Standard Time),,s16w20,focus,
Wed Aug 26 2015 21:06:58 GMT+0800 (China Standard Time),,s16w21,focus,
Wed Aug 26 2015 21:06:59 GMT+0800 (China Standard Time),,s16w22,focus,
Wed Aug 26 2015 21:06:59 GMT+0800 (China Standard Time),,s16w23,focus,
Wed Aug 26 2015 21:06:59 GMT+0800 (China Standard Time),,s16w24,focus,
Wed Aug 26 2015 21:06:59 GMT+0800 (China Standard Time),,s16w25,focus,
Wed Aug 26 2015 21:07:00 GMT+0800 (China Standard Time),,s16w26,focus,
Wed Aug 26 2015 21:07:00 GMT+0800 (China Standard Time),,s16w27,focus,
Wed Aug 26 2015 21:07:00 GMT+0800 (China Standard Time),,s16w28,focus,
Wed Aug 26 2015 21:07:01 GMT+0800 (China Standard Time),,s16w29,focus,
Wed Aug 26 2015 21:07:01 GMT+0800 (China Standard Time),,s16w30,focus,
Wed Aug 26 2015 21:07:01 GMT+0800 (China Standard Time),,s16w31,focus,
Wed Aug 26 2015 21:07:03 GMT+0800 (China Standard Time),,s16w32,focus,
Wed Aug 26 2015 21:07:03 GMT+0800 (China Standard Time),,s16w33,focus,
Wed Aug 26 2015 21:07:04 GMT+0800 (China Standard Time),,s16w34,focus,
Wed Aug 26 2015 21:07:04 GMT+0800 (China Standard Time),,s16w35,focus,
Wed Aug 26 2015 21:07:04 GMT+0800 (China Standard Time),,s16w36,focus,
Wed Aug 26 2015 21:07:05 GMT+0800 (China Standard Time),,s16w37,focus,
Wed Aug 26 2015 21:07:05 GMT+0800 (China Standard Time),,s16w38,focus,
Wed Aug 26 2015 21:07:05 GMT+0800 (China Standard Time),,s16w39,focus,
Wed Aug 26 2015 21:07:05 GMT+0800 (China Standard Time),,s16w40,focus,
Wed Aug 26 2015 21:07:06 GMT+0800 (China Standard Time),,s16w41,focus,
Wed Aug 26 2015 21:07:06 GMT+0800 (China Standard Time),,s16w42,focus,
Wed Aug 26 2015 21:07:06 GMT+0800 (China Standard Time),,s16w43,focus,
Wed Aug 26 2015 21:07:07 GMT+0800 (China Standard Time),,s16w44,focus,
Wed Aug 26 2015 21:07:07 GMT+0800 (China Standard Time),,s16w45,focus,
Wed Aug 26 2015 21:07:09 GMT+0800 (China Standard Time),,s16w46,focus,
Wed Aug 26 2015 21:07:10 GMT+0800 (China Standard Time),,s17w1,focus,
Wed Aug 26 2015 21:07:10 GMT+0800 (China Standard Time),,s17w2,focus,
Wed Aug 26 2015 21:07:11 GMT+0800 (China Standard Time),,s17w3,focus,
Wed Aug 26 2015 21:07:13 GMT+0800 (China Standard Time),,s17w2,focus,
Wed Aug 26 2015 21:07:13 GMT+0800 (China Standard Time),,s17w2,focus,
Wed Aug 26 2015 21:07:15 GMT+0800 (China Standard Time),,s17w2,label,","
Wed Aug 26 2015 21:07:17 GMT+0800 (China Standard Time),,s17w3,focus,
Wed Aug 26 2015 21:07:19 GMT+0800 (China Standard Time),,s17w4,focus,
Wed Aug 26 2015 21:07:19 GMT+0800 (China Standard Time),,s17w5,focus,
Wed Aug 26 2015 21:07:20 GMT+0800 (China Standard Time),,s17w6,focus,
Wed Aug 26 2015 21:07:20 GMT+0800 (China Standard Time),,s17w7,focus,
Wed Aug 26 2015 21:07:20 GMT+0800 (China Standard Time),,s17w8,focus,
Wed Aug 26 2015 21:07:21 GMT+0800 (China Standard Time),,s17w9,focus,
Wed Aug 26 2015 21:07:21 GMT+0800 (China Standard Time),,s17w10,focus,
Wed Aug 26 2015 21:07:21 GMT+0800 (China Standard Time),,s17w11,focus,
Wed Aug 26 2015 21:07:22 GMT+0800 (China Standard Time),,s17w12,focus,
Wed Aug 26 2015 21:07:22 GMT+0800 (China Standard Time),,s17w13,focus,
Wed Aug 26 2015 21:07:22 GMT+0800 (China Standard Time),,s17w14,focus,
Wed Aug 26 2015 21:07:22 GMT+0800 (China Standard Time),,s17w15,focus,
Wed Aug 26 2015 21:07:23 GMT+0800 (China Standard Time),,s17w16,focus,
Wed Aug 26 2015 21:07:23 GMT+0800 (China Standard Time),,s17w17,focus,
Wed Aug 26 2015 21:07:23 GMT+0800 (China Standard Time),,s17w18,focus,
Wed Aug 26 2015 21:07:23 GMT+0800 (China Standard Time),,s17w19,focus,
Wed Aug 26 2015 21:07:24 GMT+0800 (China Standard Time),,s17w20,focus,
Wed Aug 26 2015 21:07:24 GMT+0800 (China Standard Time),,s17w21,focus,
Wed Aug 26 2015 21:07:24 GMT+0800 (China Standard Time),,s17w22,focus,
Wed Aug 26 2015 21:07:25 GMT+0800 (China Standard Time),,s17w23,focus,
Wed Aug 26 2015 21:07:25 GMT+0800 (China Standard Time),,s17w24,focus,
Wed Aug 26 2015 21:07:26 GMT+0800 (China Standard Time),,s17w22,focus,
Wed Aug 26 2015 21:07:27 GMT+0800 (China Standard Time),,s17w22,focus,
Wed Aug 26 2015 21:07:28 GMT+0800 (China Standard Time),,s17w22,label,"V"
Wed Aug 26 2015 21:07:29 GMT+0800 (China Standard Time),,s17w23,focus,
Wed Aug 26 2015 21:07:30 GMT+0800 (China Standard Time),,s17w24,focus,
Wed Aug 26 2015 21:07:30 GMT+0800 (China Standard Time),,s17w25,focus,
Wed Aug 26 2015 21:07:32 GMT+0800 (China Standard Time),,s17w26,focus,
Wed Aug 26 2015 21:07:33 GMT+0800 (China Standard Time),,s17w25,focus,
Wed Aug 26 2015 21:07:33 GMT+0800 (China Standard Time),,s17w25,focus,
Wed Aug 26 2015 21:07:39 GMT+0800 (China Standard Time),,s17w25,label,"&"
Wed Aug 26 2015 21:07:42 GMT+0800 (China Standard Time),,s17w26,focus,
Wed Aug 26 2015 21:07:43 GMT+0800 (China Standard Time),,s17w27,focus,
Wed Aug 26 2015 21:07:43 GMT+0800 (China Standard Time),,s18w1,focus,
Wed Aug 26 2015 21:07:44 GMT+0800 (China Standard Time),,s18w2,focus,
Wed Aug 26 2015 21:07:44 GMT+0800 (China Standard Time),,s18w3,focus,
Wed Aug 26 2015 21:07:44 GMT+0800 (China Standard Time),,s18w4,focus,
Wed Aug 26 2015 21:07:45 GMT+0800 (China Standard Time),,s18w5,focus,
Wed Aug 26 2015 21:07:46 GMT+0800 (China Standard Time),,s18w6,focus,
Wed Aug 26 2015 21:07:46 GMT+0800 (China Standard Time),,s18w7,focus,
Wed Aug 26 2015 21:07:46 GMT+0800 (China Standard Time),,s18w8,focus,
Wed Aug 26 2015 21:07:47 GMT+0800 (China Standard Time),,s18w9,focus,
Wed Aug 26 2015 21:07:50 GMT+0800 (China Standard Time),,s18w10,focus,
Wed Aug 26 2015 21:07:50 GMT+0800 (China Standard Time),,s18w11,focus,
Wed Aug 26 2015 21:07:50 GMT+0800 (China Standard Time),,s18w12,focus,
Wed Aug 26 2015 21:07:51 GMT+0800 (China Standard Time),,s18w13,focus,
Wed Aug 26 2015 21:07:51 GMT+0800 (China Standard Time),,s18w14,focus,
Wed Aug 26 2015 21:07:51 GMT+0800 (China Standard Time),,s18w15,focus,
Wed Aug 26 2015 21:07:51 GMT+0800 (China Standard Time),,s18w16,focus,
Wed Aug 26 2015 21:07:52 GMT+0800 (China Standard Time),,s18w17,focus,
Wed Aug 26 2015 21:07:52 GMT+0800 (China Standard Time),,s18w18,focus,
Wed Aug 26 2015 21:07:53 GMT+0800 (China Standard Time),,s18w19,focus,
Wed Aug 26 2015 21:07:53 GMT+0800 (China Standard Time),,s18w20,focus,
Wed Aug 26 2015 21:07:54 GMT+0800 (China Standard Time),,s18w21,focus,
Wed Aug 26 2015 21:07:55 GMT+0800 (China Standard Time),,s18w22,focus,
Wed Aug 26 2015 21:07:55 GMT+0800 (China Standard Time),,s18w23,focus,
Wed Aug 26 2015 21:07:55 GMT+0800 (China Standard Time),,s18w24,focus,
Wed Aug 26 2015 21:07:55 GMT+0800 (China Standard Time),,s18w25,focus,
Wed Aug 26 2015 21:07:56 GMT+0800 (China Standard Time),,s18w26,focus,
Wed Aug 26 2015 21:07:56 GMT+0800 (China Standard Time),,s18w27,focus,
Wed Aug 26 2015 21:07:57 GMT+0800 (China Standard Time),,s18w28,focus,
Wed Aug 26 2015 21:07:57 GMT+0800 (China Standard Time),,s18w29,focus,
Wed Aug 26 2015 21:07:57 GMT+0800 (China Standard Time),,s18w30,focus,
Wed Aug 26 2015 21:07:57 GMT+0800 (China Standard Time),,s18w31,focus,
Wed Aug 26 2015 21:07:58 GMT+0800 (China Standard Time),,s18w32,focus,
Wed Aug 26 2015 21:07:58 GMT+0800 (China Standard Time),,s18w33,focus,
Wed Aug 26 2015 21:07:59 GMT+0800 (China Standard Time),,s18w33,label,"^"
Wed Aug 26 2015 21:08:00 GMT+0800 (China Standard Time),,s18w34,focus,
Wed Aug 26 2015 21:08:00 GMT+0800 (China Standard Time),,s18w35,focus,
Wed Aug 26 2015 21:08:01 GMT+0800 (China Standard Time),,s18w36,focus,
Wed Aug 26 2015 21:08:02 GMT+0800 (China Standard Time),,s18w37,focus,
Wed Aug 26 2015 21:08:02 GMT+0800 (China Standard Time),,s18w38,focus,
Wed Aug 26 2015 21:08:03 GMT+0800 (China Standard Time),,s18w39,focus,
Wed Aug 26 2015 21:08:03 GMT+0800 (China Standard Time),,s18w40,focus,
Wed Aug 26 2015 21:08:03 GMT+0800 (China Standard Time),,s18w41,focus,
Wed Aug 26 2015 21:08:03 GMT+0800 (China Standard Time),,s18w42,focus,
Wed Aug 26 2015 21:08:04 GMT+0800 (China Standard Time),,s18w43,focus,
Wed Aug 26 2015 21:08:04 GMT+0800 (China Standard Time),,s18w44,focus,
Wed Aug 26 2015 21:08:04 GMT+0800 (China Standard Time),,s18w45,focus,
Wed Aug 26 2015 21:08:05 GMT+0800 (China Standard Time),,s18w46,focus,
Wed Aug 26 2015 21:08:05 GMT+0800 (China Standard Time),,s18w47,focus,
Wed Aug 26 2015 21:08:05 GMT+0800 (China Standard Time),,s18w48,focus,
Wed Aug 26 2015 21:08:05 GMT+0800 (China Standard Time),,s18w49,focus,
Wed Aug 26 2015 21:08:06 GMT+0800 (China Standard Time),,s18w50,focus,
Wed Aug 26 2015 21:08:06 GMT+0800 (China Standard Time),,s18w51,focus,
Wed Aug 26 2015 21:08:07 GMT+0800 (China Standard Time),,s18w51,label,"N"
Wed Aug 26 2015 21:08:07 GMT+0800 (China Standard Time),,s18w52,focus,
Wed Aug 26 2015 21:08:08 GMT+0800 (China Standard Time),,s18w53,focus,
Wed Aug 26 2015 21:08:08 GMT+0800 (China Standard Time),,s18w54,focus,
Wed Aug 26 2015 21:08:09 GMT+0800 (China Standard Time),,s18w55,focus,
Wed Aug 26 2015 21:08:09 GMT+0800 (China Standard Time),,s18w56,focus,
Wed Aug 26 2015 21:08:10 GMT+0800 (China Standard Time),,s18w57,focus,
Wed Aug 26 2015 21:08:10 GMT+0800 (China Standard Time),,s18w58,focus,
Wed Aug 26 2015 21:08:10 GMT+0800 (China Standard Time),,s18w59,focus,
Wed Aug 26 2015 21:08:10 GMT+0800 (China Standard Time),,s18w60,focus,
Wed Aug 26 2015 21:08:11 GMT+0800 (China Standard Time),,s18w61,focus,
Wed Aug 26 2015 21:08:11 GMT+0800 (China Standard Time),,s18w62,focus,
Wed Aug 26 2015 21:08:11 GMT+0800 (China Standard Time),,s18w63,focus,
Wed Aug 26 2015 21:08:12 GMT+0800 (China Standard Time),,s18w64,focus,
Wed Aug 26 2015 21:08:13 GMT+0800 (China Standard Time),,s18w65,focus,
Wed Aug 26 2015 21:08:13 GMT+0800 (China Standard Time),,s18w66,focus,
Wed Aug 26 2015 21:08:13 GMT+0800 (China Standard Time),,s18w67,focus,
Wed Aug 26 2015 21:08:14 GMT+0800 (China Standard Time),,s18w68,focus,
Wed Aug 26 2015 21:08:14 GMT+0800 (China Standard Time),,s18w69,focus,
Wed Aug 26 2015 21:08:14 GMT+0800 (China Standard Time),,s18w70,focus,
Wed Aug 26 2015 21:08:14 GMT+0800 (China Standard Time),,s18w71,focus,
Wed Aug 26 2015 21:08:15 GMT+0800 (China Standard Time),,s18w72,focus,
Wed Aug 26 2015 21:08:15 GMT+0800 (China Standard Time),,s18w73,focus,
Wed Aug 26 2015 21:08:15 GMT+0800 (China Standard Time),,s18w74,focus,
Wed Aug 26 2015 21:08:16 GMT+0800 (China Standard Time),,s18w74,label,"^"
Wed Aug 26 2015 21:08:17 GMT+0800 (China Standard Time),,s18w75,focus,
Wed Aug 26 2015 21:08:18 GMT+0800 (China Standard Time),,s18w76,focus,
Wed Aug 26 2015 21:08:18 GMT+0800 (China Standard Time),,s18w77,focus,
Wed Aug 26 2015 21:08:18 GMT+0800 (China Standard Time),,s19w1,focus,
Wed Aug 26 2015 21:08:19 GMT+0800 (China Standard Time),,s19w2,focus,
Wed Aug 26 2015 21:08:19 GMT+0800 (China Standard Time),,s19w3,focus,
Wed Aug 26 2015 21:08:20 GMT+0800 (China Standard Time),,s19w4,focus,
Wed Aug 26 2015 21:08:20 GMT+0800 (China Standard Time),,s19w5,focus,
Wed Aug 26 2015 21:08:20 GMT+0800 (China Standard Time),,s19w6,focus,
Wed Aug 26 2015 21:08:21 GMT+0800 (China Standard Time),,s19w7,focus,
Wed Aug 26 2015 21:08:21 GMT+0800 (China Standard Time),,s19w8,focus,
Wed Aug 26 2015 21:08:23 GMT+0800 (China Standard Time),,s19w9,focus,
Wed Aug 26 2015 21:08:24 GMT+0800 (China Standard Time),,s19w10,focus,
Wed Aug 26 2015 21:08:24 GMT+0800 (China Standard Time),,s19w11,focus,
Wed Aug 26 2015 21:08:25 GMT+0800 (China Standard Time),,s19w12,focus,
Wed Aug 26 2015 21:08:25 GMT+0800 (China Standard Time),,s19w13,focus,
Wed Aug 26 2015 21:08:26 GMT+0800 (China Standard Time),,s19w14,focus,
Wed Aug 26 2015 21:08:26 GMT+0800 (China Standard Time),,s19w15,focus,
Wed Aug 26 2015 21:08:27 GMT+0800 (China Standard Time),,s19w16,focus,
Wed Aug 26 2015 21:08:28 GMT+0800 (China Standard Time),,s19w17,focus,
Wed Aug 26 2015 21:08:28 GMT+0800 (China Standard Time),,s19w18,focus,
Wed Aug 26 2015 21:08:28 GMT+0800 (China Standard Time),,s19w19,focus,
Wed Aug 26 2015 21:08:29 GMT+0800 (China Standard Time),,s19w20,focus,
Wed Aug 26 2015 21:08:29 GMT+0800 (China Standard Time),,s19w21,focus,
Wed Aug 26 2015 21:08:29 GMT+0800 (China Standard Time),,s19w22,focus,
Wed Aug 26 2015 21:08:30 GMT+0800 (China Standard Time),,s19w23,focus,
Wed Aug 26 2015 21:08:30 GMT+0800 (China Standard Time),,s19w24,focus,
Wed Aug 26 2015 21:08:30 GMT+0800 (China Standard Time),,s19w25,focus,
Wed Aug 26 2015 21:08:31 GMT+0800 (China Standard Time),,s19w26,focus,
Wed Aug 26 2015 21:08:32 GMT+0800 (China Standard Time),,s19w27,focus,
Wed Aug 26 2015 21:08:32 GMT+0800 (China Standard Time),,s19w28,focus,
Wed Aug 26 2015 21:08:33 GMT+0800 (China Standard Time),,s19w29,focus,
Wed Aug 26 2015 21:08:33 GMT+0800 (China Standard Time),,s19w30,focus,
Wed Aug 26 2015 21:08:33 GMT+0800 (China Standard Time),,s19w31,focus,
Wed Aug 26 2015 21:08:34 GMT+0800 (China Standard Time),,s19w32,focus,
Wed Aug 26 2015 21:08:35 GMT+0800 (China Standard Time),,s19w33,focus,
Wed Aug 26 2015 21:08:35 GMT+0800 (China Standard Time),,s19w34,focus,
Wed Aug 26 2015 21:08:35 GMT+0800 (China Standard Time),,s19w35,focus,
Wed Aug 26 2015 21:08:36 GMT+0800 (China Standard Time),,s19w36,focus,
Wed Aug 26 2015 21:08:37 GMT+0800 (China Standard Time),,s19w37,focus,
Wed Aug 26 2015 21:08:37 GMT+0800 (China Standard Time),,s19w38,focus,
Wed Aug 26 2015 21:08:38 GMT+0800 (China Standard Time),,s19w39,focus,
Wed Aug 26 2015 21:08:38 GMT+0800 (China Standard Time),,s19w40,focus,
Wed Aug 26 2015 21:08:38 GMT+0800 (China Standard Time),,s19w41,focus,
Wed Aug 26 2015 21:08:39 GMT+0800 (China Standard Time),,s19w42,focus,
Wed Aug 26 2015 21:08:39 GMT+0800 (China Standard Time),,s19w43,focus,
Wed Aug 26 2015 21:08:40 GMT+0800 (China Standard Time),,s19w44,focus,
Wed Aug 26 2015 21:08:40 GMT+0800 (China Standard Time),,s19w45,focus,
Wed Aug 26 2015 21:08:41 GMT+0800 (China Standard Time),,s19w46,focus,
Wed Aug 26 2015 21:08:41 GMT+0800 (China Standard Time),,s19w47,focus,
Wed Aug 26 2015 21:08:42 GMT+0800 (China Standard Time),,s19w48,focus,
Wed Aug 26 2015 21:08:42 GMT+0800 (China Standard Time),,s19w49,focus,
Wed Aug 26 2015 21:08:42 GMT+0800 (China Standard Time),,s19w50,focus,
Wed Aug 26 2015 21:08:43 GMT+0800 (China Standard Time),,s19w51,focus,
Wed Aug 26 2015 21:08:43 GMT+0800 (China Standard Time),,s19w52,focus,
Wed Aug 26 2015 21:08:43 GMT+0800 (China Standard Time),,s19w53,focus,
Wed Aug 26 2015 21:08:43 GMT+0800 (China Standard Time),,s19w54,focus,
Wed Aug 26 2015 21:08:44 GMT+0800 (China Standard Time),,s19w55,focus,
Wed Aug 26 2015 21:08:44 GMT+0800 (China Standard Time),,s19w56,focus,
Wed Aug 26 2015 21:08:45 GMT+0800 (China Standard Time),,s19w57,focus,
Wed Aug 26 2015 21:08:46 GMT+0800 (China Standard Time),,s19w58,focus,
Wed Aug 26 2015 21:08:46 GMT+0800 (China Standard Time),,s19w59,focus,
Wed Aug 26 2015 21:08:46 GMT+0800 (China Standard Time),,s19w60,focus,
Wed Aug 26 2015 21:08:47 GMT+0800 (China Standard Time),,s20w1,focus,
Wed Aug 26 2015 21:08:47 GMT+0800 (China Standard Time),,s20w2,focus,
Wed Aug 26 2015 21:08:47 GMT+0800 (China Standard Time),,s20w3,focus,
Wed Aug 26 2015 21:08:49 GMT+0800 (China Standard Time),,s20w4,focus,
Wed Aug 26 2015 21:08:49 GMT+0800 (China Standard Time),,s20w5,focus,
Wed Aug 26 2015 21:08:49 GMT+0800 (China Standard Time),,s20w6,focus,
Wed Aug 26 2015 21:08:50 GMT+0800 (China Standard Time),,s20w7,focus,
Wed Aug 26 2015 21:08:50 GMT+0800 (China Standard Time),,s20w8,focus,
Wed Aug 26 2015 21:08:50 GMT+0800 (China Standard Time),,s20w9,focus,
Wed Aug 26 2015 21:08:51 GMT+0800 (China Standard Time),,s20w10,focus,
Wed Aug 26 2015 21:08:51 GMT+0800 (China Standard Time),,s21w1,focus,
Wed Aug 26 2015 21:08:51 GMT+0800 (China Standard Time),,s21w2,focus,
Wed Aug 26 2015 21:08:52 GMT+0800 (China Standard Time),,s21w3,focus,
Wed Aug 26 2015 21:08:52 GMT+0800 (China Standard Time),,s21w4,focus,
Wed Aug 26 2015 21:08:52 GMT+0800 (China Standard Time),,s21w5,focus,
Wed Aug 26 2015 21:08:53 GMT+0800 (China Standard Time),,s21w6,focus,
Wed Aug 26 2015 21:08:53 GMT+0800 (China Standard Time),,s21w7,focus,
Wed Aug 26 2015 21:08:53 GMT+0800 (China Standard Time),,s21w8,focus,
Wed Aug 26 2015 21:08:54 GMT+0800 (China Standard Time),,s21w9,focus,
Wed Aug 26 2015 21:08:54 GMT+0800 (China Standard Time),,s21w10,focus,
Wed Aug 26 2015 21:08:54 GMT+0800 (China Standard Time),,s21w11,focus,
Wed Aug 26 2015 21:08:55 GMT+0800 (China Standard Time),,s21w12,focus,
Wed Aug 26 2015 21:08:55 GMT+0800 (China Standard Time),,s21w13,focus,
Wed Aug 26 2015 21:08:55 GMT+0800 (China Standard Time),,s21w14,focus,
Wed Aug 26 2015 21:08:55 GMT+0800 (China Standard Time),,s21w15,focus,
Wed Aug 26 2015 21:08:56 GMT+0800 (China Standard Time),,s21w16,focus,
Wed Aug 26 2015 21:08:56 GMT+0800 (China Standard Time),,s21w17,focus,
Wed Aug 26 2015 21:08:56 GMT+0800 (China Standard Time),,s21w18,focus,
Wed Aug 26 2015 21:08:57 GMT+0800 (China Standard Time),,s21w19,focus,
Wed Aug 26 2015 21:08:57 GMT+0800 (China Standard Time),,s21w20,focus,
Wed Aug 26 2015 21:08:57 GMT+0800 (China Standard Time),,s21w21,focus,
Wed Aug 26 2015 21:08:57 GMT+0800 (China Standard Time),,s21w22,focus,
Wed Aug 26 2015 21:08:58 GMT+0800 (China Standard Time),,s21w23,focus,
Wed Aug 26 2015 21:08:58 GMT+0800 (China Standard Time),,s21w24,focus,
Wed Aug 26 2015 21:08:59 GMT+0800 (China Standard Time),,s21w25,focus,
Wed Aug 26 2015 21:08:59 GMT+0800 (China Standard Time),,s21w26,focus,
Wed Aug 26 2015 21:09:00 GMT+0800 (China Standard Time),,s21w27,focus,
Wed Aug 26 2015 21:09:01 GMT+0800 (China Standard Time),,s21w28,focus,
Wed Aug 26 2015 21:09:01 GMT+0800 (China Standard Time),,s21w29,focus,
Wed Aug 26 2015 21:09:01 GMT+0800 (China Standard Time),,s21w30,focus,
Wed Aug 26 2015 21:09:02 GMT+0800 (China Standard Time),,s21w31,focus,
Wed Aug 26 2015 21:09:02 GMT+0800 (China Standard Time),,s21w32,focus,
Wed Aug 26 2015 21:09:02 GMT+0800 (China Standard Time),,s21w33,focus,
Wed Aug 26 2015 21:09:03 GMT+0800 (China Standard Time),,s21w34,focus,
Wed Aug 26 2015 21:09:04 GMT+0800 (China Standard Time),,s21w35,focus,
Wed Aug 26 2015 21:09:05 GMT+0800 (China Standard Time),,s21w36,focus,
Wed Aug 26 2015 21:09:06 GMT+0800 (China Standard Time),,s21w37,focus,
Wed Aug 26 2015 21:09:06 GMT+0800 (China Standard Time),,s21w38,focus,
Wed Aug 26 2015 21:09:06 GMT+0800 (China Standard Time),,s21w39,focus,
Wed Aug 26 2015 21:09:07 GMT+0800 (China Standard Time),,s21w40,focus,
Wed Aug 26 2015 21:09:07 GMT+0800 (China Standard Time),,s21w41,focus,
Wed Aug 26 2015 21:09:07 GMT+0800 (China Standard Time),,s21w42,focus,
Wed Aug 26 2015 21:09:08 GMT+0800 (China Standard Time),,s21w43,focus,
Wed Aug 26 2015 21:09:08 GMT+0800 (China Standard Time),,s21w44,focus,
Wed Aug 26 2015 21:09:09 GMT+0800 (China Standard Time),,s21w45,focus,
Wed Aug 26 2015 21:09:09 GMT+0800 (China Standard Time),,s21w46,focus,
Wed Aug 26 2015 21:09:10 GMT+0800 (China Standard Time),,s21w47,focus,
Wed Aug 26 2015 21:09:11 GMT+0800 (China Standard Time),,s21w47,label,"^"
Wed Aug 26 2015 21:09:11 GMT+0800 (China Standard Time),,s21w48,focus,
Wed Aug 26 2015 21:09:12 GMT+0800 (China Standard Time),,s21w49,focus,
Wed Aug 26 2015 21:09:17 GMT+0800 (China Standard Time),,s21w49,label,"D"
Wed Aug 26 2015 21:09:17 GMT+0800 (China Standard Time),,s21w50,focus,
Wed Aug 26 2015 21:09:18 GMT+0800 (China Standard Time),,s21w51,focus,
Wed Aug 26 2015 21:09:19 GMT+0800 (China Standard Time),,s21w52,focus,
Wed Aug 26 2015 21:09:20 GMT+0800 (China Standard Time),,s21w53,focus,
Wed Aug 26 2015 21:09:20 GMT+0800 (China Standard Time),,s21w54,focus,
Wed Aug 26 2015 21:09:20 GMT+0800 (China Standard Time),,s21w55,focus,
Wed Aug 26 2015 21:09:21 GMT+0800 (China Standard Time),,s21w56,focus,
Wed Aug 26 2015 21:09:21 GMT+0800 (China Standard Time),,s21w57,focus,
Wed Aug 26 2015 21:09:21 GMT+0800 (China Standard Time),,s21w58,focus,
Wed Aug 26 2015 21:09:23 GMT+0800 (China Standard Time),,s21w59,focus,
Wed Aug 26 2015 21:09:33 GMT+0800 (China Standard Time),,,submitPage,
