Thu Sep 03 2015 20:22:00 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Thu Sep 03 2015 21:07:18 GMT+0800 (Malay Peninsula Standard Time),,s16w5,label,"^"
Thu Sep 03 2015 21:08:02 GMT+0800 (Malay Peninsula Standard Time),,s17w19,focus,
Thu Sep 03 2015 21:08:02 GMT+0800 (Malay Peninsula Standard Time),,s17w19,focus,
Thu Sep 03 2015 21:08:03 GMT+0800 (Malay Peninsula Standard Time),,s17w19,label,","
Thu Sep 03 2015 21:08:38 GMT+0800 (Malay Peninsula Standard Time),,s18w4,focus,
Thu Sep 03 2015 21:08:38 GMT+0800 (Malay Peninsula Standard Time),,s18w4,focus,
Thu Sep 03 2015 21:08:39 GMT+0800 (Malay Peninsula Standard Time),,s18w4,label,"A"
Thu Sep 03 2015 21:08:45 GMT+0800 (Malay Peninsula Standard Time),,s18w12,focus,
Thu Sep 03 2015 21:08:45 GMT+0800 (Malay Peninsula Standard Time),,s18w12,focus,
Thu Sep 03 2015 21:08:56 GMT+0800 (Malay Peninsula Standard Time),,s18w27,focus,
Thu Sep 03 2015 21:08:56 GMT+0800 (Malay Peninsula Standard Time),,s18w27,focus,
Thu Sep 03 2015 21:08:57 GMT+0800 (Malay Peninsula Standard Time),,s18w27,label,"^"
Thu Sep 03 2015 21:09:01 GMT+0800 (Malay Peninsula Standard Time),,s18w28,focus,
Thu Sep 03 2015 21:09:01 GMT+0800 (Malay Peninsula Standard Time),,s18w28,focus,
Thu Sep 03 2015 21:09:02 GMT+0800 (Malay Peninsula Standard Time),,s18w28,label,"P"
Thu Sep 03 2015 21:09:07 GMT+0800 (Malay Peninsula Standard Time),,s18w35,focus,
Thu Sep 03 2015 21:09:07 GMT+0800 (Malay Peninsula Standard Time),,s18w35,focus,
Thu Sep 03 2015 21:09:10 GMT+0800 (Malay Peninsula Standard Time),,s18w35,label,"A"
Thu Sep 03 2015 21:09:26 GMT+0800 (Malay Peninsula Standard Time),,s18w53,focus,
Thu Sep 03 2015 21:09:26 GMT+0800 (Malay Peninsula Standard Time),,s18w53,focus,
Thu Sep 03 2015 21:09:27 GMT+0800 (Malay Peninsula Standard Time),,s18w54,focus,
Thu Sep 03 2015 21:09:27 GMT+0800 (Malay Peninsula Standard Time),,s18w54,focus,
Thu Sep 03 2015 21:09:27 GMT+0800 (Malay Peninsula Standard Time),,s18w55,focus,
Thu Sep 03 2015 21:09:27 GMT+0800 (Malay Peninsula Standard Time),,s18w55,focus,
Thu Sep 03 2015 21:09:28 GMT+0800 (Malay Peninsula Standard Time),,s18w56,focus,
Thu Sep 03 2015 21:09:28 GMT+0800 (Malay Peninsula Standard Time),,s18w56,focus,
Thu Sep 03 2015 21:09:36 GMT+0800 (Malay Peninsula Standard Time),,s18w70,focus,
Thu Sep 03 2015 21:09:36 GMT+0800 (Malay Peninsula Standard Time),,s18w70,focus,
Thu Sep 03 2015 21:09:45 GMT+0800 (Malay Peninsula Standard Time),,s18w82,focus,
Thu Sep 03 2015 21:09:45 GMT+0800 (Malay Peninsula Standard Time),,s18w82,focus,
Thu Sep 03 2015 21:09:46 GMT+0800 (Malay Peninsula Standard Time),,s18w82,label,"D"
Thu Sep 03 2015 21:09:46 GMT+0800 (Malay Peninsula Standard Time),,s18w83,focus,
Thu Sep 03 2015 21:09:46 GMT+0800 (Malay Peninsula Standard Time),,s18w83,focus,
Thu Sep 03 2015 21:09:47 GMT+0800 (Malay Peninsula Standard Time),,s18w83,label,"N"
Thu Sep 03 2015 21:10:00 GMT+0800 (Malay Peninsula Standard Time),,s18w83,focus,
Thu Sep 03 2015 21:10:00 GMT+0800 (Malay Peninsula Standard Time),,s18w86,focus,
Thu Sep 03 2015 21:10:00 GMT+0800 (Malay Peninsula Standard Time),,s18w86,focus,
Thu Sep 03 2015 21:10:01 GMT+0800 (Malay Peninsula Standard Time),,s18w86,label,"S"
Thu Sep 03 2015 21:10:02 GMT+0800 (Malay Peninsula Standard Time),,s18w86,focus,
Thu Sep 03 2015 21:10:03 GMT+0800 (Malay Peninsula Standard Time),,s18w86,label,"A"
Thu Sep 03 2015 21:10:10 GMT+0800 (Malay Peninsula Standard Time),,s18w92,focus,
Thu Sep 03 2015 21:10:10 GMT+0800 (Malay Peninsula Standard Time),,s18w92,focus,
Thu Sep 03 2015 21:10:10 GMT+0800 (Malay Peninsula Standard Time),,s18w92,label,"A"
Thu Sep 03 2015 21:10:34 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
